curve_family,channel,spend,spend_share,observed_total_spend,mean,lower,upper
adstock,channel_3,9.61616255891313e6,0.7070707070707071,1.360000133332e7,1.1951515441088306e7,9.699521513157621e6,1.740873866078932e7
adstock,channel_3,9.753536309754746e6,0.7171717171717171,1.360000133332e7,1.2122251375960995e7,9.838086106202733e6,1.765743492737202e7
adstock,channel_3,9.890910060596364e6,0.7272727272727273,1.360000133332e7,1.2292987310833683e7,9.97665069924784e6,1.7906131193954736e7
adstock,channel_3,1.002828381143798e7,0.7373737373737373,1.360000133332e7,1.2463723245706376e7,1.011521529229295e7,1.8154827460537445e7
adstock,channel_3,1.0165657562279595e7,0.7474747474747474,1.360000133332e7,1.2634459180579064e7,1.0253779885338062e7,1.840352372712014e7
adstock,channel_3,1.030303131312121e7,0.7575757575757576,1.360000133332e7,1.2805195115451757e7,1.0392344478383165e7,1.865221999370285e7
adstock,channel_3,1.0440405063962828e7,0.7676767676767677,1.360000133332e7,1.297593105032445e7,1.0530909071428278e7,1.8900916260285553e7
adstock,channel_3,1.0577778814804444e7,0.7777777777777778,1.360000133332e7,1.3146666985197138e7,1.066947366447339e7,1.914961252686825e7
adstock,channel_3,1.071515256564606e7,0.7878787878787878,1.360000133332e7,1.3317402920069829e7,1.0808038257518496e7,1.9398308793450966e7
adstock,channel_3,1.0852526316487676e7,0.7979797979797979,1.360000133332e7,1.3488138854942514e7,1.0946602850563604e7,1.9647005060033657e7
adstock,channel_3,1.0989900067329293e7,0.8080808080808082,1.360000133332e7,1.365887478981521e7,1.108516744360871e7,1.9895701326616373e7
adstock,channel_3,1.1127273818170909e7,0.8181818181818182,1.360000133332e7,1.3829610724687899e7,1.1223732036653822e7,2.0144397593199067e7
adstock,channel_3,1.1264647569012525e7,0.8282828282828283,1.360000133332e7,1.4000346659560587e7,1.1362296629698932e7,2.0393093859781776e7
adstock,channel_3,1.140202131985414e7,0.8383838383838383,1.360000133332e7,1.4171082594433278e7,1.1500861222744036e7,2.0641790126364484e7
adstock,channel_3,1.1539395070695758e7,0.8484848484848485,1.360000133332e7,1.4341818529305965e7,1.163942581578915e7,2.0890486392947193e7
adstock,channel_3,1.1676768821537374e7,0.8585858585858587,1.360000133332e7,1.4512554464178663e7,1.177799040883426e7,2.1139182659529883e7
adstock,channel_3,1.181414257237899e7,0.8686868686868687,1.360000133332e7,1.468329039905135e7,1.1916555001879364e7,2.1387878926112596e7
adstock,channel_3,1.1951516323220605e7,0.8787878787878788,1.360000133332e7,1.4854026333924036e7,1.2055119594924472e7,2.1636575192695294e7
adstock,channel_3,1.208889007406222e7,0.8888888888888888,1.360000133332e7,1.5024762268796727e7,1.2193684187969584e7,2.1885271459278006e7
adstock,channel_3,1.2226263824903838e7,0.898989898989899,1.360000133332e7,1.5195498203669418e7,1.2332248781014685e7,2.2133967725860707e7
adstock,channel_3,1.2363637575745454e7,0.9090909090909091,1.360000133332e7,1.5366234138542108e7,1.24708133740598e7,2.238266399244341e7
adstock,channel_3,1.250101132658707e7,0.9191919191919192,1.360000133332e7,1.55369700734148e7,1.2609377967104917e7,2.2631360259026125e7
adstock,channel_3,1.2638385077428686e7,0.9292929292929293,1.360000133332e7,1.5707706008287488e7,1.2747942560150014e7,2.2880056525608823e7
adstock,channel_3,1.2775758828270303e7,0.9393939393939394,1.360000133332e7,1.587844194316018e7,1.2886507153195128e7,2.3128752792191524e7
adstock,channel_3,1.2913132579111919e7,0.9494949494949495,1.360000133332e7,1.6049177878032865e7,1.3025071746240234e7,2.3377449058774237e7
adstock,channel_3,1.3050506329953535e7,0.9595959595959596,1.360000133332e7,1.621991381290556e7,1.3163636339285344e7,2.3626145325356934e7
adstock,channel_3,1.318788008079515e7,0.9696969696969696,1.360000133332e7,1.639064974777825e7,1.3302200932330448e7,2.387484159193964e7
adstock,channel_3,1.3325253831636768e7,0.9797979797979799,1.360000133332e7,1.656138568265094e7,1.3440765525375567e7,2.4123537858522348e7
adstock,channel_3,1.3462627582478384e7,0.98989898989899,1.360000133332e7,1.673212161752363e7,1.3579330118420677e7,2.4372234125105057e7
adstock,channel_3,1.360000133332e7,1.0,1.360000133332e7,1.690285755239632e7,1.3717894711465783e7,2.4620930391687743e7
response,channel_4,0.0,0.0,2.7040068456499998e7,0.0,0.0,0.0
response,channel_4,273132.0046111111,0.0101010101010101,2.7040068456499998e7,103397.74737799563,30511.832600932477,187815.44119881614
response,channel_4,546264.0092222221,0.0202020202020202,2.7040068456499998e7,206784.06286984772,61021.05632434643,375625.72631875507
response,channel_4,819396.0138333333,0.030303030303030304,2.7040068456499998e7,310147.5351128067,91525.06396124238,563425.7031273477
response,channel_4,1.0925280184444443e6,0.0404040404040404,2.7040068456499998e7,413476.79362677847,122021.25163615754,751210.2270661169
response,channel_4,1.3656600230555555e6,0.05050505050505051,2.7040068456499998e7,516760.52884874435,152507.02046519707,938974.1650407242
response,channel_4,1.6387920276666665e6,0.06060606060606061,2.7040068456499998e7,619987.5116883356,182979.77820362613,1.1267123991555148e6
response,channel_4,1.9119240322777776e6,0.0707070707070707,2.7040068456499998e7,723146.6124602972,213436.94087961808,1.3144198303749305e6
response,channel_4,2.1850560368888886e6,0.0808080808080808,2.7040068456499998e7,826226.8190619514,243875.93441081728,1.502091382095086e6
response,channel_4,2.4581880415e6,0.09090909090909091,2.7040068456499998e7,929217.2542783425,274294.19620045397,1.6897220036098417e6
response,channel_4,2.731320046111111e6,0.10101010101010102,2.7040068456499998e7,1.032107192113983e6,304700.74624207686,1.8773066734568556e6
response,channel_4,3.004452050722222e6,0.1111111111111111,2.7040068456499998e7,1.1348860730674558e6,335124.1152933305,2.0645362099628334e6
response,channel_4,3.277584055333333e6,0.12121212121212122,2.7040068456499998e7,1.2375435182830333e6,365534.1799613145,2.250395025221915e6
response,channel_4,3.5507160599444443e6,0.13131313131313133,2.7040068456499998e7,1.3400693425313705e6,395929.7488656043,2.4357856365439645e6
response,channel_4,3.823848064555555e6,0.1414141414141414,2.7040068456499998e7,1.4424535659887928e6,426309.6352877745,2.620672357738183e6
response,channel_4,4.0969800691666664e6,0.15151515151515152,2.7040068456499998e7,1.544686424801236e6,456672.65753445454,2.8050202511203364e6
response,channel_4,4.370112073777777e6,0.1616161616161616,2.7040068456499998e7,1.646758380434203e6,487017.6392945072,2.9886837610559254e6
response,channel_4,4.643244078388888e6,0.1717171717171717,2.7040068456499998e7,1.7486601278239419e6,517343.40998996736,3.1715855459726006e6
response,channel_4,4.916376083e6,0.18181818181818182,2.7040068456499998e7,1.8503826023571535e6,547648.8051203882,3.3538034890505504e6
response,channel_4,5.189508087611111e6,0.19191919191919193,2.7040068456499998e7,1.951916985716909e6,577932.6666002666,3.5375460306680435e6
response,channel_4,5.462640092222222e6,0.20202020202020204,2.7040068456499998e7,2.0532547106410037e6,608193.8430892351,3.7216784276601085e6
response,channel_4,5.735772096833332e6,0.2121212121212121,2.7040068456499998e7,2.1543874646457587e6,638431.1903147268,3.900397248974041e6
response,channel_4,6.008904101444444e6,0.2222222222222222,2.7040068456499998e7,2.2553071927733757e6,668643.5713868417,4.0775588362203985e6
response,channel_4,6.282036106055555e6,0.23232323232323232,2.7040068456499998e7,2.3560060994245005e6,698829.8571051598,4.254445447276898e6
response,channel_4,6.555168110666666e6,0.24242424242424243,2.7040068456499998e7,2.456476649339787e6,728988.9262572699,4.4319429984627925e6
response,channel_4,6.828300115277777e6,0.25252525252525254,2.7040068456499998e7,2.5567115677951626e6,759119.6659087994,4.608544636724208e6
response,channel_4,7.101432119888889e6,0.26262626262626265,2.7040068456499998e7,2.656703840075352e6,789220.971684757,4.7842241731916545e6
response,channel_4,7.374564124499999e6,0.2727272727272727,2.7040068456499998e7,2.7564467102891644e6,819291.748042013,4.9589565058369795e6
response,channel_4,7.64769612911111e6,0.2828282828282828,2.7040068456499998e7,2.85593367958832e6,849330.9085327677,5.13271761910849e6
response,channel_4,7.9208281337222215e6,0.29292929292929293,2.7040068456499998e7,2.955158503849267e6,879337.3760588777,5.305484580899577e6
response,channel_4,8.193960138333333e6,0.30303030303030304,2.7040068456499998e7,3.054115190874728e6,909310.083116928,5.4743986690974515e6
response,channel_4,8.467092142944444e6,0.31313131313131315,2.7040068456499998e7,3.1527979971686667e6,939252.9460023138,5.648386473988122e6
response,channel_4,8.740224147555554e6,0.3232323232323232,2.7040068456499998e7,3.2512014243352055e6,969195.6038171864,5.818870239675531e6
response,channel_4,9.013356152166666e6,0.33333333333333337,2.7040068456499998e7,3.3493202151486566e6,999105.0416671792,5.994977652013118e6
response,channel_4,9.286488156777777e6,0.3434343434343434,2.7040068456499998e7,3.447149349338542e6,1.0289803226335552e6,6.172655255577919e6
response,channel_4,9.559620161388887e6,0.3535353535353535,2.7040068456499998e7,3.544684039130214e6,1.058820518481458e6,6.349987920504304e6
response,channel_4,9.832752166e6,0.36363636363636365,2.7040068456499998e7,3.6419197245783936e6,1.0886247098303197e6,6.526967211692296e6
response,channel_4,1.010588417061111e7,0.3737373737373737,2.7040068456499998e7,3.7388520687279473e6,1.1183919863173298e6,6.702911285716017e6
response,channel_4,1.0379016175222222e7,0.38383838383838387,2.7040068456499998e7,3.835476952633233e6,1.1481214467539252e6,6.8782371383817885e6
response,channel_4,1.0652148179833332e7,0.3939393939393939,2.7040068456499998e7,3.931790470264539e6,1.1778121992752827e6,7.050924126304684e6
response,channel_4,1.0925280184444444e7,0.4040404040404041,2.7040068456499998e7,4.0277889233275787e6,1.207463361482815e6,7.212103349428424e6
response,channel_4,1.1198412189055555e7,0.41414141414141414,2.7040068456499998e7,4.1234688160194666e6,1.23707406057966e6,7.37201442186241e6
response,channel_4,1.1471544193666665e7,0.4242424242424242,2.7040068456499998e7,4.218826849742426e6,1.2666434334991842e6,7.530648354060472e6
response,channel_4,1.1744676198277777e7,0.43434343434343436,2.7040068456499998e7,4.313859917794272e6,1.2961706270265172e6,7.687997160405757e6
response,channel_4,1.2017808202888887e7,0.4444444444444444,2.7040068456499998e7,4.408565100052825e6,1.3256547979131497e6,7.844053831144012e6
response,channel_4,1.22909402075e7,0.4545454545454546,2.7040068456499998e7,4.502939657669598e6,1.3550951129846391e6,7.998812303757662e6
response,channel_4,1.256407221211111e7,0.46464646464646464,2.7040068456499998e7,4.59698102778644e6,1.3844907492414592e6,8.1522674339031e6
response,channel_4,1.283720421672222e7,0.4747474747474747,2.7040068456499998e7,4.690686818287321e6,1.4138408939530733e6,8.306375080608737e6
response,channel_4,1.3110336221333332e7,0.48484848484848486,2.7040068456499998e7,4.784054802596085e6,1.4434901568435663e6,8.481171961440707e6
response,channel_4,1.3383468225944443e7,0.4949494949494949,2.7040068456499998e7,4.877082914529632e6,1.4734331042607224e6,8.65585672401394e6
response,channel_4,1.3656600230555555e7,0.5050505050505051,2.7040068456499998e7,4.969769243214999e6,1.503368163780081e6,8.830427894036103e6
response,channel_4,1.3929732235166665e7,0.5151515151515151,2.7040068456499998e7,5.062112028077593e6,1.5332951878167558e6,9.004884029620841e6
response,channel_4,1.4202864239777777e7,0.5252525252525253,2.7040068456499998e7,5.154109653906965e6,1.5632140294978984e6,9.179223720640162e6
response,channel_4,1.4475996244388888e7,0.5353535353535354,2.7040068456499998e7,5.245760646005601e6,1.5931245426683899e6,9.353401275905361e6
response,channel_4,1.4749128248999998e7,0.5454545454545454,2.7040068456499998e7,5.337063665425457e6,1.623026581896199e6,9.516215169059739e6
response,channel_4,1.502226025361111e7,0.5555555555555556,2.7040068456499998e7,5.42801750429612e6,1.6529200024774007e6,9.652726194410587e6
response,channel_4,1.529539225822222e7,0.5656565656565656,2.7040068456499998e7,5.518621081248001e6,1.6828046604408734e6,9.787405258531468e6
response,channel_4,1.5568524262833333e7,0.5757575757575758,2.7040068456499998e7,5.6088734369331775e6,1.7126804125526703e6,9.920505690799639e6
response,channel_4,1.5841656267444443e7,0.5858585858585859,2.7040068456499998e7,5.698773729646099e6,1.7425471163200783e6,1.006840251771121e7
response,channel_4,1.6114788272055553e7,0.5959595959595959,2.7040068456499998e7,5.7883212310458e6,1.7724046299953666e6,1.022801546921992e7
response,channel_4,1.6387920276666665e7,0.6060606060606061,2.7040068456499998e7,5.877515321980868e6,1.8022528125792362e6,1.03869950939726e7
response,channel_4,1.6661052281277776e7,0.6161616161616161,2.7040068456499998e7,5.966355488417938e6,1.8320915238239723e6,1.0545336585581088e7
response,channel_4,1.6934184285888888e7,0.6262626262626263,2.7040068456499998e7,6.054841317474237e6,1.8619206242363115e6,1.0703035329082485e7
response,channel_4,1.72073162905e7,0.6363636363636365,2.7040068456499998e7,6.142972493554236e6,1.8917399750800221e6,1.085673707231139e7
response,channel_4,1.748044829511111e7,0.6464646464646464,2.7040068456499998e7,6.230748794590296e6,1.9215494383782237e6,1.098806446134125e7
response,channel_4,1.775358029972222e7,0.6565656565656566,2.7040068456499998e7,6.318170088386853e6,1.9513488769154302e6,1.1117860536901334e7
response,channel_4,1.8026712304333333e7,0.6666666666666667,2.7040068456499998e7,6.405236329067463e6,1.9811381542393356e6,1.1246295603161434e7
response,channel_4,1.829984430894444e7,0.6767676767676767,2.7040068456499998e7,6.491947553623861e6,2.0109171346623548e6,1.1373378446312182e7
response,channel_4,1.8572976313555554e7,0.6868686868686869,2.7040068456499998e7,6.5783038785659475e6,2.0406856832629205e6,1.1499118198078757e7
response,channel_4,1.8846108318166666e7,0.696969696969697,2.7040068456499998e7,6.664305496671478e6,2.0704436658865337e6,1.1623524313645234e7
response,channel_4,1.9119240322777774e7,0.707070707070707,2.7040068456499998e7,6.749952673834078e6,2.1001909491466032e6,1.1748544147124026e7
response,channel_4,1.9392372327388886e7,0.7171717171717171,2.7040068456499998e7,6.8352457460081065e6,2.1299274004250513e6,1.1872603354038902e7
response,channel_4,1.9665504332e7,0.7272727272727273,2.7040068456499998e7,6.920185116248714e6,2.1596528878727136e6,1.2011453071633264e7
response,channel_4,1.993863633661111e7,0.7373737373737375,2.7040068456499998e7,7.004771251845451e6,2.1893672804095307e6,1.2157884941461865e7
response,channel_4,2.021176834122222e7,0.7474747474747474,2.7040068456499998e7,7.089004681547592e6,2.2190704477245393e6,1.2303611734391147e7
response,channel_4,2.048490034583333e7,0.7575757575757576,2.7040068456499998e7,7.172885992879357e6,2.2487622602756843e6,1.2448631340134768e7
response,channel_4,2.0758032350444444e7,0.7676767676767677,2.7040068456499998e7,7.256415829543115e6,2.278442589289429e6,1.2592941817101555e7
response,channel_4,2.1031164355055552e7,0.7777777777777777,2.7040068456499998e7,7.339594888908616e6,2.3081113067602096e6,1.2736541389278255e7
response,channel_4,2.1304296359666664e7,0.7878787878787878,2.7040068456499998e7,7.422423919586312e6,2.3377682854497074e6,1.28639235207126e7
response,channel_4,2.1577428364277776e7,0.797979797979798,2.7040068456499998e7,7.50490371908267e6,2.365903807207929e6,1.298981492592926e7
response,channel_4,2.185056036888889e7,0.8080808080808082,2.7040068456499998e7,7.587035131535557e6,2.3914676807415746e6,1.3127035524217986e7
response,channel_4,2.2123692373499997e7,0.8181818181818181,2.7040068456499998e7,7.668819045527598e6,2.4122865104360096e6,1.3287721211221218e7
response,channel_4,2.239682437811111e7,0.8282828282828283,2.7040068456499998e7,7.750256391975486e6,2.432891384962981e6,1.3424069034847206e7
response,channel_4,2.266995638272222e7,0.8383838383838385,2.7040068456499998e7,7.83134814209322e6,2.453284170445716e6,1.3528611557836926e7
response,channel_4,2.294308838733333e7,0.8484848484848484,2.7040068456499998e7,7.912095305427224e6,2.4734667525833156e6,1.3651299548557224e7
response,channel_4,2.3216220391944442e7,0.8585858585858586,2.7040068456499998e7,7.992498927961379e6,2.493441034685953e6,1.378824978520055e7
response,channel_4,2.3489352396555554e7,0.8686868686868687,2.7040068456499998e7,8.0725600902899075e6,2.513208935784527e6,1.3923718035350576e7
response,channel_4,2.3762484401166666e7,0.8787878787878789,2.7040068456499998e7,8.152279905856206e6,2.538776932955602e6,1.4035439181256618e7
response,channel_4,2.4035616405777775e7,0.8888888888888888,2.7040068456499998e7,8.231659519255617e6,2.5651589350716923e6,1.4179056824970938e7
response,channel_4,2.4308748410388887e7,0.898989898989899,2.7040068456499998e7,8.310700104600284e6,2.5914610933709703e6,1.4322155116849031e7
response,channel_4,2.4581880415e7,0.9090909090909092,2.7040068456499998e7,8.389402863944115e6,2.6176831566530243e6,1.446473228266168e7
response,channel_4,2.4855012419611108e7,0.9191919191919191,2.7040068456499998e7,8.467769025766077e6,2.64382488349039e6,1.4600399281947546e7
response,channel_4,2.512814442422222e7,0.9292929292929293,2.7040068456499998e7,8.545799843509948e6,2.669886042064722e6,1.4734153990579743e7
response,channel_4,2.5401276428833332e7,0.9393939393939394,2.7040068456499998e7,8.623496594178759e6,2.6958664100051853e6,1.4867219425112322e7
response,channel_4,2.567440843344444e7,0.9494949494949494,2.7040068456499998e7,8.700860576982139e6,2.721765774229099e6,1.4999595592816154e7
response,channel_4,2.5947540438055553e7,0.9595959595959596,2.7040068456499998e7,8.77789311203492e6,2.747583930784841e6,1.5131282607957317e7
response,channel_4,2.6220672442666665e7,0.9696969696969697,2.7040068456499998e7,8.85459553910523e6,2.773320684696982e6,1.5262280689415468e7
response,channel_4,2.6493804447277777e7,0.9797979797979799,2.7040068456499998e7,8.930969216410533e6,2.798975849813694e6,1.5392590158323796e7
response,channel_4,2.6766936451888885e7,0.9898989898989898,2.7040068456499998e7,9.007015519459946e6,2.823801243912374e6,1.5522211435731404e7
response,channel_4,2.7040068456499998e7,1.0,2.7040068456499998e7,9.082735839941336e6,2.8463690247480003e6,1.5651145040288802e7
saturation,channel_4,0.0,0.0,2.7040068456499998e7,0.0,0.0,0.0
saturation,channel_4,273132.0046111111,0.0101010101010101,2.7040068456499998e7,85828.46837459422,26093.464958018216,152764.89252818775
saturation,channel_4,546264.0092222221,0.0202020202020202,2.7040068456499998e7,171648.61475198664,52186.83740989443,305514.8743235062
saturation,channel_4,819396.0138333333,0.030303030303030304,2.7040068456499998e7,257452.1313793683,78280.02485206141,458235.0461400934
saturation,channel_4,1.0925280184444443e6,0.0404040404040404,2.7040068456499998e7,343230.73887327715,104372.93478610102,610910.5316755442
saturation,channel_4,1.3656600230555555e6,0.05050505050505051,2.7040068456499998e7,428976.2001082727,130465.4747213184,763526.4889664252
saturation,channel_4,1.6387920276666665e6,0.06060606060606061,2.7040068456499998e7,514680.3337575801,156557.5521773151,916068.1216928209
saturation,channel_4,1.9119240322777776e6,0.0707070707070707,2.7040068456499998e7,600335.027381334,182649.07468656133,1.0685206903624157e6
saturation,channel_4,2.1850560368888886e6,0.0808080808080808,2.7040068456499998e7,685932.2499674358,208739.94979696695,1.2208695233452802e6
saturation,channel_4,2.4581880415e6,0.09090909090909091,2.7040068456499998e7,771464.0638410706,234830.0850744511,1.3731000277314184e6
saturation,channel_4,2.731320046111111e6,0.10101010101010102,2.7040068456499998e7,856922.6358712057,260914.1889993027,1.52519769998409e6
saturation,channel_4,3.004452050722222e6,0.1111111111111111,2.7040068456499998e7,942300.2479154846,286929.6212642681,1.6771481363631017e6
saturation,channel_4,3.277584055333333e6,0.12121212121212122,2.7040068456499998e7,1.027589306458419e6,312923.4657986733,1.8289370430935256e6
saturation,channel_4,3.5507160599444443e6,0.13131313131313133,2.7040068456499998e7,1.11278235141123e6,338893.8153260543,1.9805502462566802e6
saturation,channel_4,3.823848064555555e6,0.1414141414141414,2.7040068456499998e7,1.197872064054757e6,364838.77665443835,2.131973701381759e6
saturation,channel_4,4.0969800691666664e6,0.15151515151515152,2.7040068456499998e7,1.2828512741191976e6,390756.47171709524,2.283193502718036e6
saturation,channel_4,4.370112073777777e6,0.1616161616161616,2.7040068456499998e7,1.3677129660057677e6,416645.03858320403,2.4341958921692935e6
saturation,channel_4,4.643244078388888e6,0.1717171717171717,2.7040068456499998e7,1.4524502841655586e6,442502.632436788,2.5849672678738516e6
saturation,channel_4,4.916376083e6,0.18181818181818182,2.7040068456499998e7,1.53705653765969e6,468327.42652240285,2.7354941924153576e6
saturation,channel_4,5.189508087611111e6,0.19191919191919193,2.7040068456499998e7,1.621525203932285e6,494117.6130562044,2.8857634006513553e6
saturation,channel_4,5.462640092222222e6,0.20202020202020204,2.7040068456499998e7,1.705849931833844e6,519871.4041011521,3.035761807148479e6
saturation,channel_4,5.735772096833332e6,0.2121212121212121,2.7040068456499998e7,1.7900245439372018e6,545587.0324052589,3.1854765132149803e6
saturation,channel_4,6.008904101444444e6,0.2222222222222222,2.7040068456499998e7,1.8740430381916224e6,571262.7522019267,3.334894813523176e6
saturation,channel_4,6.282036106055555e6,0.23232323232323232,2.7040068456499998e7,1.9578995889626846e6,596896.8399715642,3.4840042023161976e6
saturation,channel_4,6.555168110666666e6,0.24242424242424243,2.7040068456499998e7,2.0415885475066889e6,622572.5508894245,3.632792379195258e6
saturation,channel_4,6.828300115277777e6,0.25252525252525254,2.7040068456499998e7,2.125104441928413e6,648481.6783828926,3.7812472544853915e6
saturation,channel_4,7.101432119888889e6,0.26262626262626265,2.7040068456499998e7,2.208441976670369e6,674387.0280163363,3.92935695417931e6
saturation,channel_4,7.374564124499999e6,0.2727272727272727,2.7040068456499998e7,2.291596031580362e6,700288.4614381075,4.0771098244607e6
saturation,channel_4,7.64769612911111e6,0.2828282828282828,2.7040068456499998e7,2.3745616606023237e6,726185.8416593061,4.224264218006072e6
saturation,channel_4,7.9208281337222215e6,0.29292929292929293,2.7040068456499998e7,2.457334090133107e6,752079.0330820293,4.37060642717047e6
saturation,channel_4,8.193960138333333e6,0.30303030303030304,2.7040068456499998e7,2.5399087170854444e6,777967.9015254861,4.516457095952065e6
saturation,channel_4,8.467092142944444e6,0.31313131313131315,2.7040068456499998e7,2.62228110669455e6,803852.3142499945,4.661845019170484e6
saturation,channel_4,8.740224147555554e6,0.3232323232323232,2.7040068456499998e7,2.7044469901030487e6,829732.1399788765,4.803936424740921e6
saturation,channel_4,9.013356152166666e6,0.33333333333333337,2.7040068456499998e7,2.786402261756146e6,855607.248918281,4.935377266311029e6
saturation,channel_4,9.286488156777777e6,0.3434343434343434,2.7040068456499998e7,2.8681429766361234e6,881477.5127749589,5.065160248131558e6
saturation,channel_4,9.559620161388887e6,0.3535353535353535,2.7040068456499998e7,2.9496653473626166e6,907342.8047720329,5.193220655379808e6
saturation,channel_4,9.832752166e6,0.36363636363636365,2.7040068456499998e7,3.030965741182528e6,933202.9996628003,5.319807009030708e6
saturation,channel_4,1.010588417061111e7,0.3737373737373737,2.7040068456499998e7,3.112040676871009e6,959057.973742606,5.444913756751051e6
saturation,channel_4,1.0379016175222222e7,0.38383838383838387,2.7040068456499998e7,3.192886821562703e6,984564.8063879338,5.574768788780418e6
saturation,channel_4,1.0652148179833332e7,0.3939393939393939,2.7040068456499998e7,3.2735009875302883e6,1.0087553507731303e6,5.71574955612645e6
saturation,channel_4,1.0925280184444444e7,0.4040404040404041,2.7040068456499998e7,3.35388012892552e6,1.0328251784575162e6,5.859461499444631e6
saturation,channel_4,1.1198412189055555e7,0.41414141414141414,2.7040068456499998e7,3.4340213384960736e6,1.0567726454480838e6,6.002890293448497e6
saturation,channel_4,1.1471544193666665e7,0.4242424242424242,2.7040068456499998e7,3.513921844290053e6,1.080596182509291e6,6.137194073755154e6
saturation,channel_4,1.1744676198277777e7,0.43434343434343436,2.7040068456499998e7,3.5935790063584396e6,1.1042942940302717e6,6.277514784797304e6
saturation,channel_4,1.2017808202888887e7,0.4444444444444444,2.7040068456499998e7,3.6729903134645587e6,1.1278655568370984e6,6.417451378490904e6
saturation,channel_4,1.22909402075e7,0.4545454545454546,2.7040068456499998e7,3.752153379808438e6,1.1513086189572138e6,6.556997610503162e6
saturation,channel_4,1.256407221211111e7,0.46464646464646464,2.7040068456499998e7,3.831065941772894e6,1.174622198342767e6,6.695102842103044e6
saturation,channel_4,1.283720421672222e7,0.4747474747474747,2.7040068456499998e7,3.9097258546972945e6,1.1978050815591717e6,6.826416047129167e6
saturation,channel_4,1.3110336221333332e7,0.48484848484848486,2.7040068456499998e7,3.9881310896840966e6,1.2208561224448155e6,6.954271347570691e6
saturation,channel_4,1.3383468225944443e7,0.4949494949494949,2.7040068456499998e7,4.0662797304425426e6,1.2437742407474485e6,7.098028229947421e6
saturation,channel_4,1.3656600230555555e7,0.5050505050505051,2.7040068456499998e7,4.1441699701732947e6,1.2665584207423711e6,7.241717847214685e6
saturation,channel_4,1.3929732235166665e7,0.5151515151515151,2.7040068456499998e7,4.221800108497163e6,1.2899180636574284e6,7.3827161970270155e6
saturation,channel_4,1.4202864239777777e7,0.5252525252525253,2.7040068456499998e7,4.299168548430644e6,1.3135420679564793e6,7.519386694837093e6
saturation,channel_4,1.4475996244388888e7,0.5353535353535354,2.7040068456499998e7,4.376273793410508e6,1.337078434029e6,7.6556265330140935e6
saturation,channel_4,1.4749128248999998e7,0.5454545454545454,2.7040068456499998e7,4.45311444436932e6,1.3605262618440217e6,7.791430835947824e6
saturation,channel_4,1.502226025361111e7,0.5555555555555556,2.7040068456499998e7,4.529689196863397e6,1.3838846818137332e6,7.926794867710634e6
saturation,channel_4,1.529539225822222e7,0.5656565656565656,2.7040068456499998e7,4.605996838254458e6,1.407152854452229e6,8.061714030958632e6
saturation,channel_4,1.5568524262833333e7,0.5757575757575758,2.7040068456499998e7,4.682036244945911e6,1.43032997002156e6,8.19618386576098e6
saturation,channel_4,1.5841656267444443e7,0.5858585858585859,2.7040068456499998e7,4.757806379674496e6,1.4534152481662903e6,8.3302000483621275e6
saturation,channel_4,1.6114788272055553e7,0.5959595959595959,2.7040068456499998e7,4.83330628885785e6,1.4764742881896459e6,8.463758389881998e6
saturation,channel_4,1.6387920276666665e7,0.6060606060606061,2.7040068456499998e7,4.908535099998277e6,1.4995465067653796e6,8.596715527959228e6
saturation,channel_4,1.6661052281277776e7,0.6161616161616161,2.7040068456499998e7,4.983492019142932e6,1.5225317261600953e6,8.730642584327748e6
saturation,channel_4,1.6934184285888888e7,0.6262626262626263,2.7040068456499998e7,5.05817632840048e6,1.54542929330252e6,8.871864404908556e6
saturation,channel_4,1.72073162905e7,0.6363636363636365,2.7040068456499998e7,5.132587383514058e6,1.5682385801642316e6,9.012999498684425e6
saturation,channel_4,1.748044829511111e7,0.6464646464646464,2.7040068456499998e7,5.206724611490443e6,1.590958983414893e6,9.154046872267416e6
saturation,channel_4,1.775358029972222e7,0.6565656565656566,2.7040068456499998e7,5.280587508285025e6,1.6147437699311655e6,9.295005544292778e6
saturation,channel_4,1.8026712304333333e7,0.6666666666666667,2.7040068456499998e7,5.354175636542258e6,1.6394918248558752e6,9.435874545272551e6
saturation,channel_4,1.829984430894444e7,0.6767676767676767,2.7040068456499998e7,5.427488623391098e6,1.6642355942037462e6,9.571477344309658e6
saturation,channel_4,1.8572976313555554e7,0.6868686868686869,2.7040068456499998e7,5.50052615829489e6,1.688975015063433e6,9.685718920795534e6
saturation,channel_4,1.8846108318166666e7,0.696969696969697,2.7040068456499998e7,5.573287990955103e6,1.7137100246126794e6,9.797358280975545e6
saturation,channel_4,1.9119240322777774e7,0.707070707070707,2.7040068456499998e7,5.645773929268271e6,1.7384405601194953e6,9.933407661925815e6
saturation,channel_4,1.9392372327388886e7,0.7171717171717171,2.7040068456499998e7,5.717983837335447e6,1.7631665589433296e6,1.0068947512677856e7
saturation,channel_4,1.9665504332e7,0.7272727272727273,2.7040068456499998e7,5.789917633523397e6,1.7878879585362277e6,1.0192526381001161e7
saturation,channel_4,1.993863633661111e7,0.7373737373737375,2.7040068456499998e7,5.861575288576818e6,1.8126046964439913e6,1.0315476265060153e7
saturation,channel_4,2.021176834122222e7,0.7474747474747474,2.7040068456499998e7,5.932956823780707e6,1.8373167103073276e6,1.0437795619026657e7
