curve_family,channel,spend,spend_share,observed_total_spend,mean,lower,upper
saturation,channel_5,2.826793766735455e6,0.1818181818181818,1.5547365717045004e7,870997.9547467831,60631.13624982979,2.1902259688457577e6
saturation,channel_5,2.9838378648874247e6,0.1919191919191919,1.5547365717045004e7,918118.9327915459,63993.259755510895,2.305743460808138e6
saturation,channel_5,3.1408819630393945e6,0.20202020202020202,1.5547365717045004e7,965053.27376181,67354.36881829741,2.42033386281034e6
saturation,channel_5,3.297926061191364e6,0.2121212121212121,1.5547365717045004e7,1.0117953471893686e6,70714.41077876903,2.533965714538882e6
saturation,channel_5,3.454970159343334e6,0.2222222222222222,1.5547365717045004e7,1.0583399433837754e6,74073.3330892388,2.646609690250783e6
saturation,channel_5,3.6120142574953036e6,0.23232323232323232,1.5547365717045004e7,1.1046822588387292e6,77431.08331910925,2.7621254234156176e6
saturation,channel_5,3.7690583556472734e6,0.2424242424242424,1.5547365717045004e7,1.1508178807132242e6,80680.0146508489,2.8815907831985992e6
saturation,channel_5,3.9261024537992436e6,0.25252525252525254,1.5547365717045004e7,1.1967427706778322e6,83748.21959179743,3.0014053980546417e6
saturation,channel_5,4.0831465519512133e6,0.26262626262626265,1.5547365717045004e7,1.2424532483773157e6,86784.89345246728,3.121189897077069e6
saturation,channel_5,4.2401906501031825e6,0.2727272727272727,1.5547365717045004e7,1.287945974723494e6,89949.9906962082,3.2409432100289674e6
saturation,channel_5,4.397234748255152e6,0.2828282828282828,1.5547365717045004e7,1.3332179351975971e6,93238.18096700507,3.3606642809842736e6
saturation,channel_5,4.554278846407122e6,0.29292929292929293,1.5547365717045004e7,1.3782664233098212e6,96521.9761800374,3.4803520686133946e6
saturation,channel_5,4.711322944559092e6,0.30303030303030304,1.5547365717045004e7,1.4230890243356535e6,99801.26871758429,3.600005546444657e6
saturation,channel_5,4.868367042711061e6,0.3131313131313131,1.5547365717045004e7,1.4676835994237477e6,103075.95432326414,3.719623703101576e6
saturation,channel_5,5.025411140863031e6,0.3232323232323232,1.5547365717045004e7,1.5120482701486966e6,106345.93200488407,3.8392055425160783e6
saturation,channel_5,5.182455239015001e6,0.3333333333333333,1.5547365717045004e7,1.5561814035636708e6,109611.10393258648,3.9561410931170476e6
saturation,channel_5,5.339499337166971e6,0.3434343434343434,1.5547365717045004e7,1.6000815977923975e6,112881.31822961809,4.0681658423060547e6
saturation,channel_5,5.49654343531894e6,0.35353535353535354,1.5547365717045004e7,1.6437476681869829e6,116161.38607212277,4.176988099367684e6
saturation,channel_5,5.65358753347091e6,0.3636363636363636,1.5547365717045004e7,1.6871786340673838e6,119438.03454773736,4.284982128152314e6
saturation,channel_5,5.81063163162288e6,0.3737373737373737,1.5547365717045004e7,1.7303737060496192e6,122711.17386237794,4.392138234282121e6
saturation,channel_5,5.9676757297748495e6,0.3838383838383838,1.5547365717045004e7,1.7733322739627503e6,125980.71486073152,4.498447527890653e6
saturation,channel_5,6.124719827926819e6,0.3939393939393939,1.5547365717045004e7,1.8160538953490967e6,129246.56904011719,4.603901907672678e6
saturation,channel_5,6.281763926078789e6,0.40404040404040403,1.5547365717045004e7,1.8585382845377359e6,132508.64856405478,4.708494043796843e6
saturation,channel_5,6.438808024230759e6,0.41414141414141414,1.5547365717045004e7,1.9007853022780067e6,135766.8662755376,4.812217359800012e6
saturation,channel_5,6.595852122382728e6,0.4242424242424242,1.5547365717045004e7,1.9427949459171758e6,139021.1357100042,4.9190792179522645e6
saturation,channel_5,6.752896220534698e6,0.4343434343434343,1.5547365717045004e7,1.9845673401046118e6,142248.12901387078,5.030159993906001e6
saturation,channel_5,6.909940318686668e6,0.4444444444444444,1.5547365717045004e7,2.0261027280035247e6,145298.1977704065,5.146431446097403e6
saturation,channel_5,7.066984416838638e6,0.45454545454545453,1.5547365717045004e7,2.0674014629905017e6,148332.3484447672,5.262657098623569e6
saturation,channel_5,7.224028514990607e6,0.46464646464646464,1.5547365717045004e7,2.1084640008226256e6,151350.40694006803,5.378836223909611e6
saturation,channel_5,7.381072613142577e6,0.4747474747474747,1.5547365717045004e7,2.1492908922517784e6,154352.20830193127,5.49496811014604e6
saturation,channel_5,7.538116711294547e6,0.4848484848484848,1.5547365717045004e7,2.1898827760658003e6,157337.59662127157,5.611052061171207e6
saturation,channel_5,7.695160809446516e6,0.4949494949494949,1.5547365717045004e7,2.230240372536402e6,160306.42492815264,5.72279168713815e6
saturation,channel_5,7.852204907598487e6,0.5050505050505051,1.5547365717045004e7,2.2703644772541076e6,163258.5550772507,5.829050741521274e6
saturation,channel_5,8.009249005750457e6,0.5151515151515151,1.5547365717045004e7,2.3102559553309674e6,166193.8576254599,5.938514937038485e6
saturation,channel_5,8.166293103902427e6,0.5252525252525253,1.5547365717045004e7,2.349915735952357e6,169112.21170217317,6.051909413401859e6
saturation,channel_5,8.323337202054396e6,0.5353535353535354,1.5547365717045004e7,2.389344807259727e6,172013.50487276778,6.165132747196267e6
saturation,channel_5,8.480381300206365e6,0.5454545454545454,1.5547365717045004e7,2.4285442115468923e6,174897.63299582264,6.278182233244471e6
saturation,channel_5,8.637425398358336e6,0.5555555555555556,1.5547365717045004e7,2.467515040753017e6,177764.50007458465,6.39105519669797e6
saturation,channel_5,8.794469496510305e6,0.5656565656565656,1.5547365717045004e7,2.5062584322362156e6,180614.01810319425,6.503748993334429e6
saturation,channel_5,8.951513594662275e6,0.5757575757575758,1.5547365717045004e7,2.5447755648123072e6,183446.1069081731,6.616261009842513e6
saturation,channel_5,9.108557692814244e6,0.5858585858585859,1.5547365717045004e7,2.5830676550439764e6,186260.69398566213,6.728588664094094e6
saturation,channel_5,9.265601790966215e6,0.595959595959596,1.5547365717045004e7,2.6211359537662338e6,189114.71559452967,6.840729405403882e6
saturation,channel_5,9.422645889118183e6,0.6060606060606061,1.5547365717045004e7,2.658981742834757e6,192218.22211982883,6.952680714776454e6
saturation,channel_5,9.579689987270154e6,0.6161616161616161,1.5547365717045004e7,2.696606332084313e6,195316.92914976893,7.064440105140713e6
saturation,channel_5,9.736734085422123e6,0.6262626262626262,1.5547365717045004e7,2.7340110564850857e6,198410.7808992691,7.176005121571807e6
saturation,channel_5,9.893778183574094e6,0.6363636363636364,1.5547365717045004e7,2.77119727348537e6,201499.72243794083,7.287373341500545e6
saturation,channel_5,1.0050822281726062e7,0.6464646464646464,1.5547365717045004e7,2.8081663605296304e6,204583.69968511758,7.398542374910335e6
saturation,channel_5,1.0207866379878033e7,0.6565656565656566,1.5547365717045004e7,2.8449197127415473e6,207662.6594046725,7.509509864521727e6
saturation,channel_5,1.0364910478030002e7,0.6666666666666666,1.5547365717045004e7,2.8814587407621564e6,210736.54919964288,7.620273485964596e6
saturation,channel_5,1.0521954576181972e7,0.6767676767676768,1.5547365717045004e7,2.9177848687337716e6,213805.31750667994,7.730830947938036e6
saturation,channel_5,1.0678998674333941e7,0.6868686868686869,1.5547365717045004e7,2.953899532420832e6,216868.91359034204,7.841179992358052e6
saturation,channel_5,1.0836042772485912e7,0.696969696969697,1.5547365717045004e7,2.989804177459324e6,219927.28753724825,7.951318394493105e6
saturation,channel_5,1.099308687063788e7,0.7070707070707071,1.5547365717045004e7,3.0255002577268938e6,222980.39025010823,8.060399923272685e6
saturation,channel_5,1.1150130968789851e7,0.7171717171717172,1.5547365717045004e7,3.060989233826178e6,226028.17344164388,8.168946927048852e6
saturation,channel_5,1.130717506694182e7,0.7272727272727272,1.5547365717045004e7,3.0962725716743236e6,229070.58962841696,8.277240695492468e6
saturation,channel_5,1.146421916509379e7,0.7373737373737373,1.5547365717045004e7,3.1313517411920675e6,232107.59212457747,8.3852792791701285e6
saturation,channel_5,1.162126326324576e7,0.7474747474747474,1.5547365717045004e7,3.166228215086095e6,235139.1350355431,8.493060772075986e6
saturation,channel_5,1.177830736139773e7,0.7575757575757576,1.5547365717045004e7,3.2009034677188327e6,238165.17325162483,8.60058331125341e6
saturation,channel_5,1.1935351459549699e7,0.7676767676767676,1.5547365717045004e7,3.235378974060057e6,241185.66244160815,8.697993087809578e6
saturation,channel_5,1.209239555770167e7,0.7777777777777778,1.5547365717045004e7,3.2696562087151743e6,244213.36656722912,8.787217161234383e6
saturation,channel_5,1.2249439655853638e7,0.7878787878787878,1.5547365717045004e7,3.303736645025183e6,247253.53614970553,8.872256685088035e6
saturation,channel_5,1.240648375400561e7,0.797979797979798,1.5547365717045004e7,3.3376217542337626e6,250288.90084166595,8.926651888594076e6
saturation,channel_5,1.2563527852157578e7,0.8080808080808081,1.5547365717045004e7,3.37131300471711e6,253319.4160429748,8.980118947112711e6
saturation,channel_5,1.2720571950309549e7,0.8181818181818182,1.5547365717045004e7,3.4048118612724664e6,256345.03770918678,9.03267654744925e6
saturation,channel_5,1.2877616048461517e7,0.8282828282828283,1.5547365717045004e7,3.438119784461483e6,259222.36141175698,9.084342963403096e6
saturation,channel_5,1.3034660146613488e7,0.8383838383838383,1.5547365717045004e7,3.4712382300048727e6,261808.93560236832,9.135136063619314e6
saturation,channel_5,1.3191704244765457e7,0.8484848484848484,1.5547365717045004e7,3.504168648224936e6,264379.59100318217,9.18507331953853e6
saturation,channel_5,1.3348748342917427e7,0.8585858585858586,1.5547365717045004e7,3.5369124835328218e6,266934.3563251855,9.23417181340928e6
saturation,channel_5,1.3505792441069396e7,0.8686868686868686,1.5547365717045004e7,3.569471173957554e6,269473.26339813985,9.282448246330896e6
saturation,channel_5,1.3662836539221367e7,0.8787878787878788,1.5547365717045004e7,3.601846150714062e6,271996.34706333774,9.329918946299225e6
saturation,channel_5,1.3819880637373336e7,0.8888888888888888,1.5547365717045004e7,3.6340388378075827e6,274503.645067719,9.403869608488334e6
saturation,channel_5,1.3976924735525306e7,0.898989898989899,1.5547365717045004e7,3.666050651672028e6,276995.1979594277,9.485308816575957e6
saturation,channel_5,1.4133968833677275e7,0.9090909090909091,1.5547365717045004e7,3.697883000840024e6,279471.0489848757,9.566139747806164e6
saturation,channel_5,1.4291012931829246e7,0.9191919191919192,1.5547365717045004e7,3.7295372856424907e6,281931.2439873784,9.646365166650416e6
saturation,channel_5,1.4448057029981215e7,0.9292929292929293,1.5547365717045004e7,3.761014897935761e6,284375.83130742115,9.725987920733191e6
saturation,channel_5,1.4605101128133185e7,0.9393939393939394,1.5547365717045004e7,3.792317220854375e6,286804.86168460717,9.81563724059978e6
saturation,channel_5,1.4762145226285154e7,0.9494949494949494,1.5547365717045004e7,3.8234456285878043e6,288716.76525624737,9.908096742986307e6
saturation,channel_5,1.4919189324437125e7,0.9595959595959596,1.5547365717045004e7,3.854401486179471e6,290839.3107406935,1.0000208721340183e7
saturation,channel_5,1.5076233422589093e7,0.9696969696969696,1.5547365717045004e7,3.88518614934653e6,293754.2794096967,1.0091972468256397e7
saturation,channel_5,1.5233277520741064e7,0.9797979797979798,1.5547365717045004e7,3.9158009643189968e6,296059.9402194465,1.0183387325829996e7
saturation,channel_5,1.5390321618893033e7,0.9898989898989898,1.5547365717045004e7,3.9462472676968784e6,298293.669054788,1.0274452684902182e7
saturation,channel_5,1.5547365717045004e7,1.0,1.5547365717045004e7,3.9765263863240783e6,300511.4946858484,1.036516798430674e7
saturation,channel_6,0.0,0.0,1.09256e7,0.0,0.0,0.0
saturation,channel_6,110359.59595959596,0.0101010101010101,1.09256e7,47342.31303166994,3610.307767621693,128606.63527824018
saturation,channel_6,220719.19191919192,0.0202020202020202,1.09256e7,94675.97713784693,7220.118107113641,257189.94740641344
saturation,channel_6,331078.7878787879,0.030303030303030304,1.09256e7,141992.37555750855,10828.934048691368,385726.64037585753
saturation,channel_6,441438.38383838383,0.0404040404040404,1.09256e7,189282.9553681351,14436.25953816271,514193.4723788601
saturation,channel_6,551797.9797979798,0.050505050505050504,1.09256e7,236539.25819582536,18041.59989198355,642567.2827049553
saturation,channel_6,662157.5757575758,0.06060606060606061,1.09256e7,283752.9495209007,21644.46224903897,770825.0183935204
saturation,channel_6,772517.1717171717,0.0707070707070707,1.09256e7,330915.8461852444,25244.356018081606,898943.7605636166
saturation,channel_6,882876.7676767677,0.0808080808080808,1.09256e7,378019.9417656985,28840.793319778626,1.0269007503438572e6
saturation,channel_6,993236.3636363636,0.09090909090909091,1.09256e7,425057.42954390333,32433.28942234317,1.1546734143273483e6
saturation,channel_6,1.1035959595959596e6,0.10101010101010101,1.09256e7,472020.7228735572,36021.36316975476,1.2822393894794323e6
saturation,channel_6,1.2139555555555555e6,0.1111111111111111,1.09256e7,518902.4728177245,39604.53740160642,1.4095765474290063e6
saturation,channel_6,1.3243151515151516e6,0.12121212121212122,1.09256e7,565695.5829983682,43182.33936365334,1.5366630180775996e6
saturation,channel_6,1.4346747474747475e6,0.13131313131313133,1.09256e7,612393.2216650117,46754.30110817849,1.6634772124641365e6
saturation,channel_6,1.5450343434343433e6,0.1414141414141414,1.09256e7,658988.831047213,50319.95988333543,1.7899978448273146e6
saturation,channel_6,1.6553939393939395e6,0.15151515151515152,1.09256e7,705476.1341048799,53878.85851067533,1.9162039538118283e6
saturation,channel_6,1.7657535353535353e6,0.1616161616161616,1.09256e7,751849.1388305485,57430.545750116,2.04207492276914e6
saturation,channel_6,1.8761131313131314e6,0.17171717171717174,1.09256e7,798102.1402883244,60974.57665166325,2.167590499108207e6
saturation,channel_6,1.9864727272727273e6,0.18181818181818182,1.09256e7,844229.7205955393,64510.51289324988,2.2927308126563514e6
saturation,channel_6,2.0968323232323232e6,0.1919191919191919,1.09256e7,890226.7470659321,68004.09102010945,2.4174763929954455e6
saturation,channel_6,2.2071919191919193e6,0.20202020202020202,1.09256e7,936088.368738304,71448.17885678758,2.541808185743504e6
saturation,channel_6,2.317551515151515e6,0.21212121212121213,1.09256e7,981810.0115131971,74872.63272423322,2.665707567756854e6
saturation,channel_6,2.427911111111111e6,0.2222222222222222,1.09256e7,1.0273873721134344e6,78276.73846748311,2.7891563612330165e6
saturation,channel_6,2.538270707070707e6,0.2323232323232323,1.09256e7,1.0728164110734633e6,81659.81504581624,2.9121368466994553e6
saturation,channel_6,2.648630303030303e6,0.24242424242424243,1.09256e7,1.1180933449485472e6,85021.21486800257,3.034631774878161e6
saturation,channel_6,2.758989898989899e6,0.25252525252525254,1.09256e7,1.1632146379188844e6,88360.32400959056,3.15662437742091e6
saturation,channel_6,2.869349494949495e6,0.26262626262626265,1.09256e7,1.2081769929466415e6,91676.56231641473,3.278098376514616e6
saturation,channel_6,2.979709090909091e6,0.2727272727272727,1.09256e7,1.2529773426263356e6,94969.38339903999,3.398744757608344e6
saturation,channel_6,3.0900686868686867e6,0.2828282828282828,1.09256e7,1.2976128398516222e6,98238.27452331732,3.5110313427126505e6
saturation,channel_6,3.200428282828283e6,0.29292929292929293,1.09256e7,1.342080848404771e6,101483.23595222275,3.609055187853223e6
saturation,channel_6,3.310787878787879e6,0.30303030303030304,1.09256e7,1.386378933559257e6,104956.3079738126,3.704449709830789e6
saturation,channel_6,3.421147474747475e6,0.31313131313131315,1.09256e7,1.4305048527712226e6,108426.87356473164,3.7977660109702847e6
saturation,channel_6,3.5315070707070706e6,0.3232323232323232,1.09256e7,1.4744565465221566e6,111894.8743922214,3.8890314695111206e6
saturation,channel_6,3.6418666666666665e6,0.3333333333333333,1.09256e7,1.518232129363104e6,115360.25388609097,3.9782757789274612e6
saturation,channel_6,3.752226262626263e6,0.3434343434343435,1.09256e7,1.5618298812000456e6,118822.95720949161,4.0655306000049394e6
saturation,channel_6,3.8625858585858587e6,0.35353535353535354,1.09256e7,1.6052482388507111e6,122282.93122647368,4.15082923981021e6
saturation,channel_6,3.9729454545454546e6,0.36363636363636365,1.09256e7,1.6484857878950308e6,125740.12446666003,4.234206357242477e6
saturation,channel_6,4.0833050505050505e6,0.37373737373737376,1.09256e7,1.6915412548344492e6,129194.48708736536,4.315697694523249e6
saturation,channel_6,4.1936646464646463e6,0.3838383838383838,1.09256e7,1.7344134995695327e6,132645.97083348257,4.414529124014983e6
saturation,channel_6,4.304024242424242e6,0.3939393939393939,1.09256e7,1.7771015082003744e6,136004.29183575045,4.5096683135304125e6
saturation,channel_6,4.414383838383839e6,0.40404040404040403,1.09256e7,1.8196043861502847e6,139257.30899350182,4.588704019320649e6
saturation,channel_6,4.524743434343434e6,0.4141414141414141,1.09256e7,1.8619213516100147e6,142496.84798616148,4.666051009466731e6
saturation,channel_6,4.63510303030303e6,0.42424242424242425,1.09256e7,1.9040517292971155e6,145720.14690512075,4.773193138085094e6
saturation,channel_6,4.745462626262627e6,0.43434343434343436,1.09256e7,1.9459949445230388e6,148926.99205004168,4.882331892531987e6
saturation,channel_6,4.855822222222222e6,0.4444444444444444,1.09256e7,1.987750517559014e6,152117.17960360533,4.991175070480123e6
saturation,channel_6,4.966181818181818e6,0.4545454545454546,1.09256e7,2.029318058290604e6,155290.5155572174,5.099718095258062e6
saturation,channel_6,5.076541414141414e6,0.4646464646464646,1.09256e7,2.0706972611500414e6,158446.81562585995,5.202470714453803e6
saturation,channel_6,5.18690101010101e6,0.47474747474747475,1.09256e7,2.1118879003149588e6,161585.90515265134,5.297461227613887e6
saturation,channel_6,5.297260606060606e6,0.48484848484848486,1.09256e7,2.152889825161804e6,164707.61900368307,5.391529407005225e6
saturation,channel_6,5.407620202020202e6,0.4949494949494949,1.09256e7,2.193702955962198e6,167811.8014537034,5.484675502426027e6
saturation,channel_6,5.517979797979798e6,0.5050505050505051,1.09256e7,2.2343272798104985e6,170898.30606321953,5.576900333098094e6
saturation,channel_6,5.628339393939394e6,0.5151515151515151,1.09256e7,2.2747628467710507e6,173966.99554758542,5.668205260685522e6
saturation,channel_6,5.73869898989899e6,0.5252525252525253,1.09256e7,2.315009766233852e6,177017.7416386424,5.758592162626814e6
saturation,channel_6,5.849058585858586e6,0.5353535353535354,1.09256e7,2.3550682034676997e6,180050.4249394698,5.8480634058482675e6
saturation,channel_6,5.959418181818182e6,0.5454545454545454,1.09256e7,2.3949383763602776e6,183064.93477279978,5.936621820919582e6
saturation,channel_6,6.069777777777778e6,0.5555555555555556,1.09256e7,2.43462055233505e6,186061.1690236372,6.024270676705823e6
saturation,channel_6,6.180137373737373e6,0.5656565656565656,1.09256e7,2.474115045435275e6,189039.0339766181,6.11662483141236e6
saturation,channel_6,6.29049696969697e6,0.5757575757575758,1.09256e7,2.5134222135658916e6,191998.44414862883,6.22143481576137e6
saturation,channel_6,6.400856565656566e6,0.5858585858585859,1.09256e7,2.5525424558844995e6,194939.3221171917,6.3260229352088e6
saturation,channel_6,6.511216161616161e6,0.5959595959595959,1.09256e7,2.5914762103330796e6,197861.5983451134,6.430386332619638e6
saturation,channel_6,6.621575757575758e6,0.6060606060606061,1.09256e7,2.63022395130257e6,200765.21100187456,6.534522197089627e6
saturation,channel_6,6.731935353535353e6,0.6161616161616161,1.09256e7,2.668786187422808e6,203650.10578222477,6.638427764154177e6
saturation,channel_6,6.84229494949495e6,0.6262626262626263,1.09256e7,2.7071634594708057e6,206729.92940172166,6.742100315975823e6
saturation,channel_6,6.952654545454546e6,0.6363636363636364,1.09256e7,2.7453563383906744e6,209863.25325154752,6.845537181510464e6
saturation,channel_6,7.063014141414141e6,0.6464646464646464,1.09256e7,2.783365423418944e6,212987.7693537771,6.948735736652601e6
saturation,channel_6,7.173373737373738e6,0.6565656565656566,1.09256e7,2.8211913403093503e6,216103.39679068283,7.0516934043598445e6
saturation,channel_6,7.283733333333333e6,0.6666666666666666,1.09256e7,2.8588347396515217e6,219210.05669277746,7.154407654756919e6
saturation,channel_6,7.394092929292929e6,0.6767676767676768,1.09256e7,2.8962962952783317e6,222307.67222904274,7.256876005219482e6
saturation,channel_6,7.504452525252526e6,0.686868686868687,1.09256e7,2.9335767027569734e6,225396.16859639273,7.362152055902372e6
saturation,channel_6,7.614812121212121e6,0.6969696969696969,1.09256e7,2.9706766779591194e6,228475.47300840446,7.469314451708103e6
saturation,channel_6,7.725171717171717e6,0.7070707070707071,1.09256e7,3.007596955705805e6,231545.51468334545,7.576430818913097e6
saturation,channel_6,7.835531313131313e6,0.7171717171717171,1.09256e7,3.0443382884829096e6,234277.09298423992,7.683500641923665e6
saturation,channel_6,7.945890909090909e6,0.7272727272727273,1.09256e7,3.0809014452233803e6,236803.55117724964,7.7905234100616835e6
saturation,channel_6,8.0562505050505055e6,0.7373737373737375,1.09256e7,3.117287210152573e6,239306.99685835835,7.89749861754533e6
saturation,channel_6,8.166610101010101e6,0.7474747474747475,1.09256e7,3.153496381693251e6,241787.5526343376,8.004425763468108e6
saturation,channel_6,8.276969696969697e6,0.7575757575757576,1.09256e7,3.1895297714270633e6,244245.34595645778,8.111304351776169e6
saturation,channel_6,8.387329292929293e6,0.7676767676767676,1.09256e7,3.2253882031094288e6,246680.5088239876,8.218133891244026e6
saturation,channel_6,8.497688888888888e6,0.7777777777777777,1.09256e7,3.261072511734996e6,249093.17749664857,8.32491389544875e6
saturation,channel_6,8.608048484848484e6,0.7878787878787878,1.09256e7,3.2965835426509697e6,251483.49221606416,8.431643882742634e6
saturation,channel_6,8.71840808080808e6,0.797979797979798,1.09256e7,3.3319221507157907e6,253851.59693621282,8.53832337622449e6
saturation,channel_6,8.828767676767677e6,0.8080808080808081,1.09256e7,3.3670891995007503e6,256197.63906286887,8.644951903709557e6
saturation,channel_6,8.939127272727273e6,0.8181818181818182,1.09256e7,3.402085560532316e6,258521.76920199447,8.75152899769815e6
saturation,channel_6,9.049486868686868e6,0.8282828282828282,1.09256e7,3.436912112573029e6,260824.14091702286,8.858054195343029e6
saturation,channel_6,9.159846464646464e6,0.8383838383838383,1.09256e7,3.471569740938971e6,263104.9104949539,8.964527038415682e6
saturation,channel_6,9.27020606060606e6,0.8484848484848485,1.09256e7,3.5060593368519214e6,265364.23672116693,9.070947073271414e6
saturation,channel_6,9.380565656565657e6,0.8585858585858586,1.09256e7,3.540381796824408e6,267602.2806628389,9.177313850813467e6
saturation,channel_6,9.490925252525253e6,0.8686868686868687,1.09256e7,3.574538022075979e6,269819.20546084084,9.282811751949977e6
saturation,channel_6,9.601284848484848e6,0.8787878787878787,1.09256e7,3.6085289179791105e6,272015.17612997635,9.363573601904286e6
saturation,channel_6,9.711644444444444e6,0.8888888888888888,1.09256e7,3.6423553935332242e6,274190.35936740926,9.441550255590625e6
saturation,channel_6,9.82200404040404e6,0.898989898989899,1.09256e7,3.676018360865432e6,276344.9233691234,9.542228958535569e6
saturation,channel_6,9.932363636363637e6,0.9090909090909092,1.09256e7,3.7095187347566374e6,278497.84848876856,9.646266563507237e6
saturation,channel_6,1.0042723232323233e7,0.9191919191919192,1.09256e7,3.742857432191749e6,281176.95729226567,9.750204111300511e6
saturation,channel_6,1.0153082828282828e7,0.9292929292929292,1.09256e7,3.7760353719327888e6,283972.6696322401,9.854040805779684e6
saturation,channel_6,1.0263442424242424e7,0.9393939393939393,1.09256e7,3.8090534741137763e6,286760.08344153437,9.957334285760464e6
saturation,channel_6,1.037380202020202e7,0.9494949494949495,1.09256e7,3.8419126598563124e6,289539.1672613379,1.0050123861608567e7
saturation,channel_6,1.0484161616161617e7,0.9595959595959597,1.09256e7,3.87461385090484e6,292309.890742431,1.0141520051665302e7
saturation,channel_6,1.0594521212121213e7,0.9696969696969697,1.09256e7,3.9071579692806383e6,295072.22463321843,1.0221206376961103e7
saturation,channel_6,1.0704880808080807e7,0.9797979797979798,1.09256e7,3.9395459369536196e6,297826.14076771645,1.029613366069432e7
saturation,channel_6,1.0815240404040404e7,0.9898989898989898,1.09256e7,3.9717786755310865e6,300571.6120534947,1.0370435535384791e7
saturation,channel_6,1.09256e7,1.0,1.09256e7,4.0038571059626145e6,303308.6124595829,1.0443335915107306e7
