observation,date,panel_cell,geo,component,mean,lower_5,upper_95
35,2023-10-02,UK,UK,media:channel_5,18474.75946154763,2136.179448568231,46703.90126686198
35,2023-10-02,UK,UK,media:channel_6,18991.757445084713,1532.497318685518,48481.66273563213
35,2023-10-02,FR,FR,media:channel_1,17336.90420484567,9402.397309966433,28559.720701261544
35,2023-10-02,FR,FR,media:channel_2,99124.28065856766,4833.280513906062,220409.04694985063
35,2023-10-02,FR,FR,media:channel_3,33643.15092969057,6942.635566213704,65618.01309329606
35,2023-10-02,FR,FR,media:channel_4,91090.13198000236,33764.907248076095,151674.51167848264
35,2023-10-02,FR,FR,media:channel_5,16975.003864779246,888.6866433327863,44346.31584010694
35,2023-10-02,FR,FR,media:channel_6,17314.429068341364,1304.8139288138361,45278.51130777854
35,2023-10-02,DE,DE,media:channel_1,17473.82963417177,9330.18354678246,28545.971234427558
35,2023-10-02,DE,DE,media:channel_2,107964.21221993906,6334.1496210142905,236083.43243632797
35,2023-10-02,DE,DE,media:channel_3,35265.73249114199,8762.30124429314,66270.65296179701
35,2023-10-02,DE,DE,media:channel_4,98087.4001919188,36636.51688149792,169644.87016372234
35,2023-10-02,DE,DE,media:channel_5,18482.275055252885,1159.1911955055696,47878.92203150781
35,2023-10-02,DE,DE,media:channel_6,18532.266422058852,997.507097820389,48618.59662137598
36,2023-10-09,UK,UK,media:channel_1,2647.3362209863935,124.82978911715851,7143.885254403371
36,2023-10-09,UK,UK,media:channel_2,52778.62814201727,2258.8313659883593,137639.91351472837
36,2023-10-09,UK,UK,media:channel_3,5642.149156127517,166.09283002616306,17716.800709997147
36,2023-10-09,UK,UK,media:channel_4,16478.031076748448,1399.8889087643279,40492.36053845753
36,2023-10-09,UK,UK,media:channel_5,24059.364487996576,2944.478265166769,60795.39168466547
36,2023-10-09,UK,UK,media:channel_6,23035.68944345874,1901.8164894789068,55311.99472008614
36,2023-10-09,FR,FR,media:channel_1,2422.8310031431247,189.64956812965755,7561.988802456152
36,2023-10-09,FR,FR,media:channel_2,39203.20519941231,535.6410935346676,123156.6376005225
36,2023-10-09,FR,FR,media:channel_3,5151.809948158594,216.03745699937386,16671.80213652754
36,2023-10-09,FR,FR,media:channel_4,16356.727637497128,1258.3863986068561,41565.01039076471
36,2023-10-09,FR,FR,media:channel_5,22086.385395428853,1281.125400411874,57525.00803861971
36,2023-10-09,FR,FR,media:channel_6,20789.648682782146,1577.145195637904,54445.05763523258
36,2023-10-09,DE,DE,media:channel_1,2692.288994322892,132.67099808539206,8157.153109044525
36,2023-10-09,DE,DE,media:channel_2,42905.36513568583,677.8444073141488,121836.33566172516
36,2023-10-09,DE,DE,media:channel_3,5622.4996479202655,250.03806173519797,18059.962665280487
36,2023-10-09,DE,DE,media:channel_4,16455.729979581996,1585.2296591205234,42052.90638809969
36,2023-10-09,DE,DE,media:channel_5,24182.824059506453,1654.987076392707,62287.567655024664
36,2023-10-09,DE,DE,media:channel_6,22382.293548772985,1243.8998404629258,57802.74475292445
37,2023-10-16,UK,UK,media:channel_1,206932.43822541935,116534.25244607555,305987.0228099045
37,2023-10-16,UK,UK,media:channel_2,89208.03521362993,12859.075434839882,198224.57170984067
37,2023-10-16,UK,UK,media:channel_3,1374.096376422089,2.0636120402667455,5460.9087560981325
37,2023-10-16,UK,UK,media:channel_4,151335.710891829,51389.0318591969,246932.48621752643
37,2023-10-16,UK,UK,media:channel_5,26882.779547540587,3323.0046711729015,67496.55004103406
37,2023-10-16,UK,UK,media:channel_6,26854.45687954629,2245.8813582130283,65162.59948700851
37,2023-10-16,FR,FR,media:channel_1,208599.06321359464,126813.0106926704,308962.1405911406
37,2023-10-16,FR,FR,media:channel_2,70703.03757995846,3123.3784672947104,179490.12901121526
37,2023-10-16,FR,FR,media:channel_3,1192.6147333900915,3.092098057371674,5193.731051452819
37,2023-10-16,FR,FR,media:channel_4,147021.44201887632,57303.21976935454,247558.08306922324
37,2023-10-16,FR,FR,media:channel_5,24666.657824937956,1441.4615783690847,64014.92893384156
37,2023-10-16,FR,FR,media:channel_6,24162.010885249314,1858.9796408316868,63065.99193382974
37,2023-10-16,DE,DE,media:channel_1,205900.89553017236,117103.12041859058,302193.3633925645
37,2023-10-16,DE,DE,media:channel_2,77164.9702779641,3419.177525424178,177370.86717695667
37,2023-10-16,DE,DE,media:channel_3,1304.6772697691265,3.6397734865801863,5187.367769410974
37,2023-10-16,DE,DE,media:channel_4,157496.85381422713,61926.723605296225,263077.24945058126
37,2023-10-16,DE,DE,media:channel_5,27021.87218110726,1826.5103918160723,70555.8862695896
37,2023-10-16,DE,DE,media:channel_6,26071.48238023119,1426.9295312970746,67417.12745808945
38,2023-10-23,UK,UK,media:channel_1,31022.26002650353,1849.8591450390443,76319.8864112759
38,2023-10-23,UK,UK,media:channel_2,41312.3048153743,1170.418921011813,125185.62077972897
38,2023-10-23,UK,UK,media:channel_3,5857.351852818254,923.9085344486093,11162.390122818833
38,2023-10-23,UK,UK,media:channel_4,27508.455569931477,2224.9446764297004,71392.98705242995
38,2023-10-23,UK,UK,media:channel_5,28914.652647988445,3545.873312250099,71856.09546944733
38,2023-10-23,UK,UK,media:channel_6,30052.539929057544,2518.535635408779,73118.48153485947
38,2023-10-23,FR,FR,media:channel_1,29122.282869375336,2695.4909502461746,75398.13953191848
38,2023-10-23,FR,FR,media:channel_2,30536.776124535023,291.33799373983294,110235.41471174327
38,2023-10-23,FR,FR,media:channel_3,5889.745236387769,1234.9601067986323,11347.060469029155
38,2023-10-23,FR,FR,media:channel_4,27683.286569302054,2001.702433514624,72797.71859484522
38,2023-10-23,FR,FR,media:channel_5,26523.719616665472,1536.7819340578894,68237.44262246082
38,2023-10-23,FR,FR,media:channel_6,27026.60857563556,2090.1767700243713,70978.74917320389
38,2023-10-23,DE,DE,media:channel_1,30759.361146478248,1966.513603941829,78462.57295669576
38,2023-10-23,DE,DE,media:channel_2,32617.781525688933,362.4984233098561,107720.3172107753
38,2023-10-23,DE,DE,media:channel_3,6181.266960465552,1554.3473101558006,11841.08667938706
38,2023-10-23,DE,DE,media:channel_4,27532.649692015035,2519.869129977043,70416.01377764971
38,2023-10-23,DE,DE,media:channel_5,29052.25335982614,1950.961863728393,76218.06009347306
38,2023-10-23,DE,DE,media:channel_6,29175.79529642707,1567.5504846990202,76086.3311260416
39,2023-10-30,UK,UK,media:channel_1,214133.13448868695,122818.70450199785,316403.17830552836
39,2023-10-30,UK,UK,media:channel_2,13809.006119413853,62.89179545194032,47092.09732951337
39,2023-10-30,UK,UK,media:channel_3,865.6925517338636,28.057566735976245,2567.245337978018
39,2023-10-30,UK,UK,media:channel_4,49995.30757425415,17480.44054533025,88095.15900053238
39,2023-10-30,UK,UK,media:channel_5,7588.694755141596,149.70084444272544,28542.853087101772
39,2023-10-30,UK,UK,media:channel_6,7496.671561779205,125.330089276421,29371.721541427218
39,2023-10-30,FR,FR,media:channel_1,215271.29933830068,130374.11556846615,321539.19155701005
39,2023-10-30,FR,FR,media:channel_2,10462.792799783,15.414875917312134,42278.971508611794
39,2023-10-30,FR,FR,media:channel_3,798.163176878697,34.02044803141646,2531.154985941166
39,2023-10-30,FR,FR,media:channel_4,49290.655188710705,17588.137292729312,82604.56347348624
39,2023-10-30,FR,FR,media:channel_5,7213.544768950502,102.08525646897478,25211.74045598523
39,2023-10-30,FR,FR,media:channel_6,7532.620083522454,103.6690442855872,27483.09979053277
39,2023-10-30,DE,DE,media:channel_1,213141.4017640908,120803.25390589538,308405.027280132
39,2023-10-30,DE,DE,media:channel_2,10620.539671488803,29.12121969521654,39846.019340879255
39,2023-10-30,DE,DE,media:channel_3,870.2416533253372,41.342533181044224,2611.928464381036
39,2023-10-30,DE,DE,media:channel_4,51833.76478463754,19696.942017866117,89598.721609117
39,2023-10-30,DE,DE,media:channel_5,7306.343731438917,117.57974452114637,27219.77252720933
39,2023-10-30,DE,DE,media:channel_6,7626.223307578357,106.17055096544107,28382.41691092599
40,2023-11-06,UK,UK,media:channel_1,32912.67226437397,1879.63097117528,82532.29166420453
40,2023-11-06,UK,UK,media:channel_2,7456.4927732392625,3.515478466412342,27967.905065910127
40,2023-11-06,UK,UK,media:channel_3,91207.33358900511,13293.371796199666,171490.88387922195
40,2023-11-06,UK,UK,media:channel_4,42479.955366435635,15173.926492291945,76638.50260163305
40,2023-11-06,UK,UK,media:channel_5,2741.8685551708227,2.3389129979045005,12438.996005698438
40,2023-11-06,UK,UK,media:channel_6,2622.9330016340296,1.8210507563607365,13660.823923669399
40,2023-11-06,FR,FR,media:channel_1,30742.548290265044,2759.1707427517367,82009.74624741728
40,2023-11-06,FR,FR,media:channel_2,5898.739433954356,0.8083716144031186,29415.194387514133
40,2023-11-06,FR,FR,media:channel_3,92770.63290161264,18563.80886980526,178041.64969830454
40,2023-11-06,FR,FR,media:channel_4,41971.139090403405,15454.63547257351,71644.21161758614
40,2023-11-06,FR,FR,media:channel_5,2783.770605008663,1.5230036080432652,13944.104741634443
40,2023-11-06,FR,FR,media:channel_6,2878.8555340591806,2.084148560664282,12306.0031319147
40,2023-11-06,DE,DE,media:channel_1,32780.35143325141,1998.0264737164784,84977.39112375908
40,2023-11-06,DE,DE,media:channel_2,5601.580570101453,1.4824550311991675,23914.574259731802
40,2023-11-06,DE,DE,media:channel_3,97098.52609257723,23911.59366044115,178722.9708045759
40,2023-11-06,DE,DE,media:channel_4,43973.05461385787,15933.608540290641,78453.48761988996
40,2023-11-06,DE,DE,media:channel_5,2584.393735228158,2.8853909029226554,12162.430914822393
40,2023-11-06,DE,DE,media:channel_6,2758.106268510738,3.158805257223411,12346.506393913027
41,2023-11-13,UK,UK,media:channel_1,185225.01274242537,104986.00877365128,274469.9166153939
41,2023-11-13,UK,UK,media:channel_2,65741.12503288018,9770.456679337274,141569.8365764457
41,2023-11-13,UK,UK,media:channel_3,15033.249122027344,485.5819708158028,44436.86609867994
41,2023-11-13,UK,UK,media:channel_4,7653.9879279626475,490.84003787734514,20770.483864496517
41,2023-11-13,UK,UK,media:channel_5,28727.86907125824,3378.3116401619204,73369.19925061119
41,2023-11-13,UK,UK,media:channel_6,29523.755425153184,2590.70471057971,71108.93815090127
41,2023-11-13,FR,FR,media:channel_1,186048.13194932835,110754.787452641,280175.3269968672
41,2023-11-13,FR,FR,media:channel_2,54320.971915515205,2416.49876829502,127960.54933114824
41,2023-11-13,FR,FR,media:channel_3,13825.173536854112,590.7519936336621,44013.71715673238
41,2023-11-13,FR,FR,media:channel_4,7798.824596385599,456.2340406380086,22084.77496620225
41,2023-11-13,FR,FR,media:channel_5,26233.135309839847,1501.6070758544142,66810.4037617756
41,2023-11-13,FR,FR,media:channel_6,26013.514249464923,1977.1259938954697,65988.4094230584
41,2023-11-13,DE,DE,media:channel_1,184432.36885529908,101975.37779602497,270191.90990383754
41,2023-11-13,DE,DE,media:channel_2,58801.73047425165,3176.9802474392773,132533.5177872403
41,2023-11-13,DE,DE,media:channel_3,15095.867203070251,715.4704758149363,45408.73533525674
41,2023-11-13,DE,DE,media:channel_4,7642.903227379045,563.6566877699579,21971.41959640375
41,2023-11-13,DE,DE,media:channel_5,29092.74636073112,1725.9633830627038,77142.56521294467
41,2023-11-13,DE,DE,media:channel_6,28405.642228660196,1488.9677863488168,72154.97741951897
42,2023-11-20,UK,UK,media:channel_1,184890.64696206918,104507.9949561239,280469.9746675568
42,2023-11-20,UK,UK,media:channel_2,62459.901719984904,7519.979892034011,137312.55598242965
42,2023-11-20,UK,UK,media:channel_3,24477.529325899315,3957.4460464189947,48624.925743772736
42,2023-11-20,UK,UK,media:channel_4,13043.477751435246,4596.262359441651,23211.953207844454
42,2023-11-20,UK,UK,media:channel_5,28384.613091716958,3559.4838049815094,71807.97727997694
42,2023-11-20,UK,UK,media:channel_6,35651.191905447704,3124.926225186396,89183.0857252321
42,2023-11-20,FR,FR,media:channel_1,184627.34272204424,104833.62339090358,288191.0415341178
42,2023-11-20,FR,FR,media:channel_2,49448.91532398672,2101.3159156795527,124077.8779948174
42,2023-11-20,FR,FR,media:channel_3,24355.503475107533,5270.940617007107,47799.30918951803
42,2023-11-20,FR,FR,media:channel_4,13007.5317992226,4723.829341388282,22595.33901175066
42,2023-11-20,FR,FR,media:channel_5,25827.47146894475,1531.7497115490137,63358.76681717928
42,2023-11-20,FR,FR,media:channel_6,31691.395017543746,2435.130965881435,81762.97420591813
42,2023-11-20,DE,DE,media:channel_1,183906.81067979566,101717.11856204389,276861.31875289127
42,2023-11-20,DE,DE,media:channel_2,53844.86749474567,2145.8417812297903,126119.48316459879
42,2023-11-20,DE,DE,media:channel_3,25662.731957257154,6347.607398900813,50251.54224722908
42,2023-11-20,DE,DE,media:channel_4,13537.604192316567,5020.209517414218,23860.979464554304
42,2023-11-20,DE,DE,media:channel_5,28553.722758378066,1711.102528308573,73711.34486394504
42,2023-11-20,DE,DE,media:channel_6,34471.33060044407,1751.4522768607876,87948.20413336836
43,2023-11-27,UK,UK,media:channel_1,28633.10277768605,1412.845035282857,73681.06749340818
43,2023-11-27,UK,UK,media:channel_2,89355.76026477126,12806.22082509041,197381.34112031254
43,2023-11-27,UK,UK,media:channel_3,4708.585537512847,107.13729034282862,15963.880890172897
43,2023-11-27,UK,UK,media:channel_4,2370.8085375329388,161.0801417359175,6337.2948989522
43,2023-11-27,UK,UK,media:channel_5,37753.645319855495,4722.026474790704,95184.83183361041
43,2023-11-27,UK,UK,media:channel_6,39407.17069435483,3341.593448130976,96263.77883731322
43,2023-11-27,FR,FR,media:channel_1,26587.22226533127,2175.7140581089157,75257.3929392666
43,2023-11-27,FR,FR,media:channel_2,71039.13677655054,3221.8833112698403,176440.75434628315
43,2023-11-27,FR,FR,media:channel_3,4207.835717329909,152.2306001468098,15538.183709571658
43,2023-11-27,FR,FR,media:channel_4,2482.420341711567,145.36696234177438,7470.514983628093
43,2023-11-27,FR,FR,media:channel_5,34519.29511770764,2036.9206256248542,85580.72990880487
43,2023-11-27,FR,FR,media:channel_6,35339.45763915998,2779.0450707534396,90422.44032755724
43,2023-11-27,DE,DE,media:channel_1,28549.838910362352,1498.4277594012303,77499.00618779557
43,2023-11-27,DE,DE,media:channel_2,77630.13341017024,3542.7165436034165,175399.9911262549
43,2023-11-27,DE,DE,media:channel_3,4600.577863101348,161.2966450059064,15904.600864790045
43,2023-11-27,DE,DE,media:channel_4,2388.7850804839827,182.56809564432777,6992.413125804218
43,2023-11-27,DE,DE,media:channel_5,38004.158480397986,2514.6393824345205,98031.02873583867
43,2023-11-27,DE,DE,media:channel_6,38234.39994320531,1908.0554695801293,97432.21123838486
44,2023-12-04,UK,UK,media:channel_1,6033.426478369783,14.104235358904052,21937.112969814938
44,2023-12-04,UK,UK,media:channel_2,53774.72909559884,4193.764330233248,140473.69271120577
44,2023-12-04,UK,UK,media:channel_3,161067.81229948835,24141.623226680975,308603.1451859582
44,2023-12-04,UK,UK,media:channel_4,150328.90337312155,51275.37312485618,245136.26185079792
44,2023-12-04,UK,UK,media:channel_5,41339.31086175173,5124.246752662048,103310.10083948706
44,2023-12-04,UK,UK,media:channel_6,41314.99820159192,3437.7342226853234,99257.89698843814
44,2023-12-04,FR,FR,media:channel_1,5244.19452864262,34.59348151354469,22366.247953145572
44,2023-12-04,FR,FR,media:channel_2,40742.19247385846,1386.9317578086188,130769.73650344444
44,2023-12-04,FR,FR,media:channel_3,163075.11218127317,32376.042846683304,313105.102080589
44,2023-12-04,FR,FR,media:channel_4,145523.6653514299,54623.670711508494,242968.98386877606
44,2023-12-04,FR,FR,media:channel_5,37925.250943837375,2222.729380253168,97510.20725163863
44,2023-12-04,FR,FR,media:channel_6,37269.601605257005,2876.3555204308377,96997.45077080347
44,2023-12-04,DE,DE,media:channel_1,6301.606303334391,16.62155486957083,23910.717801436997
44,2023-12-04,DE,DE,media:channel_2,44145.63925348799,1402.963519030277,123013.20933828712
44,2023-12-04,DE,DE,media:channel_3,170636.02859331985,43411.81951472823,309280.11488497397
44,2023-12-04,DE,DE,media:channel_4,156604.95187005357,59651.816098053045,261895.3200155781
44,2023-12-04,DE,DE,media:channel_5,41572.18281193988,2821.5995272111913,110180.00447510011
44,2023-12-04,DE,DE,media:channel_6,40182.11956270118,1974.874290562048,103707.73536877285
45,2023-12-11,UK,UK,media:channel_1,1162.0759723524288,0.10626138592479606,4783.7082265297
45,2023-12-11,UK,UK,media:channel_2,85735.23294188274,12798.22744359782,188909.97845410949
45,2023-12-11,UK,UK,media:channel_3,27498.080956223384,887.019475538673,81221.7812730958
45,2023-12-11,UK,UK,media:channel_4,26775.564298166813,2264.588307120692,66042.37639236423
45,2023-12-11,UK,UK,media:channel_5,33026.52162038585,3828.6563040475216,81670.47831701697
45,2023-12-11,UK,UK,media:channel_6,37735.57724010071,3097.1062507056417,91334.37399844253
45,2023-12-11,FR,FR,media:channel_1,959.4035799398804,0.5048899998610511,4618.8607175634315
45,2023-12-11,FR,FR,media:channel_2,68396.36156878654,3018.1431757465616,168032.23279118096
45,2023-12-11,FR,FR,media:channel_3,25174.253400300746,1082.349261471626,78174.7656274855
45,2023-12-11,FR,FR,media:channel_4,26627.762494913888,2035.9388344447402,67856.28825099794
45,2023-12-11,FR,FR,media:channel_5,30409.19895023639,1575.643186752967,80496.36084018087
45,2023-12-11,FR,FR,media:channel_6,34193.31737013201,2616.3768888778923,89806.52952027183
45,2023-12-11,DE,DE,media:channel_1,1292.2867956898012,0.19678277437472574,5499.106681967258
45,2023-12-11,DE,DE,media:channel_2,74502.81327901402,3373.1634035185975,169112.9993786732
45,2023-12-11,DE,DE,media:channel_3,27571.548051398193,1306.842729717404,83218.36374845527
45,2023-12-11,DE,DE,media:channel_4,26748.965658841236,2564.619868425842,68288.03554746805
45,2023-12-11,DE,DE,media:channel_5,33087.56688732155,2065.187468249894,86877.26169713752
45,2023-12-11,DE,DE,media:channel_6,36765.00602871359,1883.3519986372366,95568.01472040212
46,2023-12-18,UK,UK,media:channel_1,460601.59503958555,284984.72033071914,625467.9203954842
46,2023-12-18,UK,UK,media:channel_2,83378.09913485695,10411.4879506775,191358.92228033138
46,2023-12-18,UK,UK,media:channel_3,71590.20711588443,11433.776851626186,134967.84663086088
46,2023-12-18,UK,UK,media:channel_4,124922.11133067563,42755.91520842898,204422.778293684
46,2023-12-18,UK,UK,media:channel_5,37815.06256968231,4656.584842080571,95066.71317200898
46,2023-12-18,UK,UK,media:channel_6,40615.49474609954,3369.4469242423356,97525.28043559968
46,2023-12-18,FR,FR,media:channel_1,465437.672099514,286399.2539590145,661524.6634751376
46,2023-12-18,FR,FR,media:channel_2,65433.515006154805,2810.641687353382,169354.85933884612
46,2023-12-18,FR,FR,media:channel_3,71683.7291923523,15306.281498568645,137257.52302255944
46,2023-12-18,FR,FR,media:channel_4,121839.05731130407,47448.41414992015,203860.45826748505
46,2023-12-18,FR,FR,media:channel_5,34801.03566161254,2023.5089367964292,89563.04066350062
46,2023-12-18,FR,FR,media:channel_6,36644.88648129259,2814.5501830462076,94934.31019391239
46,2023-12-18,DE,DE,media:channel_1,457294.98706685216,287820.3977202581,659745.066533128
46,2023-12-18,DE,DE,media:channel_2,71560.54024237624,2932.3695434341466,167613.0276135693
46,2023-12-18,DE,DE,media:channel_3,75457.57142160702,19312.723514967263,142888.41382667786
46,2023-12-18,DE,DE,media:channel_4,129913.09851796192,51989.3102726285,216813.59680619603
46,2023-12-18,DE,DE,media:channel_5,38002.13901299695,2554.3348829019083,100580.32329564111
46,2023-12-18,DE,DE,media:channel_6,39497.44397344588,1949.1510130807605,101947.50788948397
47,2023-12-25,UK,UK,media:channel_1,144750.08602696864,9485.059163049047,330358.35434659885
47,2023-12-25,UK,UK,media:channel_2,35341.4646194724,973.3219214526721,104939.17164495765
47,2023-12-25,UK,UK,media:channel_3,82844.83220302916,13479.611354978357,156743.91734649226
47,2023-12-25,UK,UK,media:channel_4,148909.82744285453,52163.72858285569,251276.11373708062
47,2023-12-25,UK,UK,media:channel_5,46951.420388476254,5889.994996937068,117854.18898396118
47,2023-12-25,UK,UK,media:channel_6,46601.749538995784,3928.1571228367884,113851.3962580397
47,2023-12-25,FR,FR,media:channel_1,136809.60060899606,13817.536227216515,332436.844940988
47,2023-12-25,FR,FR,media:channel_2,26254.827046673432,255.09904987444818,95130.79942105213
47,2023-12-25,FR,FR,media:channel_3,82639.54174628164,17907.550921475427,159084.6225215504
47,2023-12-25,FR,FR,media:channel_4,145462.37899557347,53231.97460017995,247329.36491279386
47,2023-12-25,FR,FR,media:channel_5,43034.40839332481,2519.2998370774526,109999.00123505015
47,2023-12-25,FR,FR,media:channel_6,41875.01066075502,3263.4385844362146,108449.79013075947
47,2023-12-25,DE,DE,media:channel_1,142166.22657302342,10083.004697590395,328986.0677120338
47,2023-12-25,DE,DE,media:channel_2,28003.681558375105,309.2022479299646,91525.73773091186
47,2023-12-25,DE,DE,media:channel_3,87226.36901152976,22415.34854919102,167263.0111451338
47,2023-12-25,DE,DE,media:channel_4,154323.5433422377,60242.93457240936,256238.62506407112
47,2023-12-25,DE,DE,media:channel_5,47263.10737973359,3276.9739564688393,122905.4531240931
47,2023-12-25,DE,DE,media:channel_6,45259.44677153403,2156.4583685091075,114999.06935955444
48,2024-01-01,UK,UK,media:channel_1,408450.9390049362,266818.88522658433,555139.6258526534
48,2024-01-01,UK,UK,media:channel_2,29997.41715059474,2757.86172187805,85164.61120690632
48,2024-01-01,UK,UK,media:channel_3,14279.575936008703,377.50643024530746,46052.5864940614
48,2024-01-01,UK,UK,media:channel_4,192656.83502355474,67527.62917327955,323082.4248989598
48,2024-01-01,UK,UK,media:channel_5,48035.57029191346,5942.113945743054,119959.19622625603
48,2024-01-01,UK,UK,media:channel_6,45525.56251315863,3805.4068814261586,109971.26056833204
48,2024-01-01,FR,FR,media:channel_1,411332.96587570786,261840.43255923374,579134.6802832072
48,2024-01-01,FR,FR,media:channel_2,23444.667932468165,814.4601089598931,76972.80017353443
48,2024-01-01,FR,FR,media:channel_3,12974.149545793349,533.2886036297539,43198.17643015066
48,2024-01-01,FR,FR,media:channel_4,187969.85165598255,70726.549640052,321536.640110952
48,2024-01-01,FR,FR,media:channel_5,43998.50327478612,2574.4171322893762,108674.06471804128
48,2024-01-01,FR,FR,media:channel_6,41048.582417511476,3191.4648099075894,107520.45687427571
48,2024-01-01,DE,DE,media:channel_1,405846.7441204114,255179.00201936846,553057.5399566091
48,2024-01-01,DE,DE,media:channel_2,24537.74566674981,767.4986687809786,72830.87007502362
48,2024-01-01,DE,DE,media:channel_3,14190.446792870049,568.7445237675466,45731.93304872526
48,2024-01-01,DE,DE,media:channel_4,199595.7412410774,79254.71769062484,332363.73101295624
48,2024-01-01,DE,DE,media:channel_5,48282.88274983172,3279.106065934147,128393.27123787146
48,2024-01-01,DE,DE,media:channel_6,44282.13284926427,2096.2193394409333,114179.35113791864
49,2024-01-08,UK,UK,media:channel_1,93186.90777332752,5343.333729569417,231005.526360505
49,2024-01-08,UK,UK,media:channel_2,74547.99503694203,10798.600275255736,162792.10536007685
49,2024-01-08,UK,UK,media:channel_3,65563.14411088415,10269.758932610912,124431.10683453799
49,2024-01-08,UK,UK,media:channel_4,207307.47830436518,74744.16332664152,357572.67085296387
49,2024-01-08,UK,UK,media:channel_5,43786.99287446282,5176.029439502599,108175.99201284639
49,2024-01-08,UK,UK,media:channel_6,48750.36812817073,4083.3551977246575,117514.23662124352
49,2024-01-08,FR,FR,media:channel_1,87067.08177956232,7883.466826801766,230513.38949781706
49,2024-01-08,FR,FR,media:channel_2,60573.43828804364,2650.673088244368,142947.2541902377
49,2024-01-08,FR,FR,media:channel_3,66080.93567041025,13914.145377867722,127253.08817936834
49,2024-01-08,FR,FR,media:channel_4,202997.35515141764,74303.3122447401,346681.27394622756
49,2024-01-08,FR,FR,media:channel_5,40236.52333190809,2217.980497781312,101773.19628280442
49,2024-01-08,FR,FR,media:channel_6,43901.06404601412,3412.759868813633,113994.97563413627
49,2024-01-08,DE,DE,media:channel_1,92310.71220570766,5680.174147479816,238343.63098771573
49,2024-01-08,DE,DE,media:channel_2,65638.99002373486,3185.3319306113513,148658.85953833055
49,2024-01-08,DE,DE,media:channel_3,69399.73962781978,16426.95360260521,129316.9138049808
49,2024-01-08,DE,DE,media:channel_4,214584.04887384942,83814.63482298401,357620.00897216535
49,2024-01-08,DE,DE,media:channel_5,43932.919377444654,2857.2805239043205,115098.64026106811
49,2024-01-08,DE,DE,media:channel_6,47392.99447586781,2217.2255683521134,121605.57075079644
50,2024-01-15,UK,UK,media:channel_1,424217.04651004035,277070.9265406003,572382.948286991
50,2024-01-15,UK,UK,media:channel_2,29617.87498353411,1136.2957140127833,82466.28677095455
50,2024-01-15,UK,UK,media:channel_3,11096.835483446217,325.2294407767841,34832.36911067527
50,2024-01-15,UK,UK,media:channel_4,229171.61378699561,83259.13495153034,391487.7979942117
50,2024-01-15,UK,UK,media:channel_5,45884.75805856057,5596.334752317818,113815.27136076447
50,2024-01-15,UK,UK,media:channel_6,56588.9230327055,4806.889692954344,139455.38494702376
50,2024-01-15,FR,FR,media:channel_1,427898.04461316817,270615.20165865816,600099.2414412949
50,2024-01-15,FR,FR,media:channel_2,22343.67668683531,270.20067312818355,71540.7878187384
50,2024-01-15,FR,FR,media:channel_3,10111.325202393009,424.652149241622,32977.79289118404
50,2024-01-15,FR,FR,media:channel_4,224523.81295645083,82894.7053316209,378597.68745366205
50,2024-01-15,FR,FR,media:channel_5,42177.77726501591,2430.029180550584,106347.3216196295
50,2024-01-15,FR,FR,media:channel_6,50786.79272690008,3997.2296595285543,129416.95025828309
50,2024-01-15,DE,DE,media:channel_1,421471.0318445428,267077.372962953,575962.1116114978
50,2024-01-15,DE,DE,media:channel_2,23901.59860009426,341.3044890034687,70927.17709281844
50,2024-01-15,DE,DE,media:channel_3,11050.492215283379,489.5754386852519,35344.569433971476
50,2024-01-15,DE,DE,media:channel_4,237261.31326904424,90821.7245498207,391208.4231081549
50,2024-01-15,DE,DE,media:channel_5,46084.23869706537,3083.2027879068323,121599.11684539684
50,2024-01-15,DE,DE,media:channel_6,54956.296616306594,2643.293780861292,139923.39311004634
51,2024-01-22,UK,UK,media:channel_1,102602.58676824588,6170.032322703094,248580.29625444338
51,2024-01-22,UK,UK,media:channel_2,71856.66723427585,10838.636017641995,154913.70489932373
51,2024-01-22,UK,UK,media:channel_3,78188.8399136244,11674.293031777906,146649.52843914085
51,2024-01-22,UK,UK,media:channel_4,214390.357159719,77961.01212650337,372101.0699998385
51,2024-01-22,UK,UK,media:channel_5,53333.13301776599,6750.284167980343,134846.87728441684
51,2024-01-22,UK,UK,media:channel_6,51812.60598279927,4281.614256247292,126726.11892152752
51,2024-01-22,FR,FR,media:channel_1,96288.82458174085,9033.074142627314,247658.80116229548
51,2024-01-22,FR,FR,media:channel_2,57823.460427781,2493.951648849979,139455.95912987163
51,2024-01-22,FR,FR,media:channel_3,79171.51473833945,16357.833453565252,153446.33061319354
51,2024-01-22,FR,FR,media:channel_4,210556.4414753074,78748.13124048551,361939.9635144833
51,2024-01-22,FR,FR,media:channel_5,48881.12992676962,2865.14161700771,119000.33161990832
51,2024-01-22,FR,FR,media:channel_6,46780.29083322016,3650.3925384229574,121501.7882653462
51,2024-01-22,DE,DE,media:channel_1,101343.79698679564,6559.59747170686,256258.50520644285
51,2024-01-22,DE,DE,media:channel_2,62691.27058441827,2869.5679418839336,143094.01475930712
51,2024-01-22,DE,DE,media:channel_3,83010.78170399366,19972.227447121935,152572.65511148676
51,2024-01-22,DE,DE,media:channel_4,221730.77759561696,84688.0774269013,374938.89375582075
51,2024-01-22,DE,DE,media:channel_5,53624.049080269855,3708.2064004694835,142223.46038601908
