observation,date,component,mean,lower_5,upper_95
85,2024-09-16,media:channel_1,0.9151860382610227,0.9151855570968069,0.9151866761955041
85,2024-09-16,media:channel_2,0.27550147667167063,0.2755014148472746,0.2755015272685566
85,2024-09-16,media:channel_3,0.16764268178532965,0.16764264892567587,0.16764272486531376
85,2024-09-16,media:channel_4,0.45492343599483015,0.4549230690312587,0.45492379482940104
85,2024-09-16,media:channel_5,0.8108371513393205,0.8108368126687591,0.8108375202298437
85,2024-09-16,media:channel_6,0.2403553183392198,0.24035509178060233,0.2403554733132489
85,2024-09-16,seasonality,-2.2919824776006728,-2.2919833728574868,-2.2919815847136937
86,2024-09-23,intercept,0.843296866036306,0.8432964729872097,0.8432972445345006
86,2024-09-23,media:channel_1,0.9151860382610227,0.9151855570968069,0.9151866761955041
86,2024-09-23,media:channel_2,0.27550147667167063,0.2755014148472746,0.2755015272685566
86,2024-09-23,media:channel_3,0.16764268178532965,0.16764264892567587,0.16764272486531376
86,2024-09-23,media:channel_4,0.45492343599483015,0.4549230690312587,0.45492379482940104
86,2024-09-23,media:channel_5,0.8108371513393205,0.8108368126687591,0.8108375202298437
86,2024-09-23,media:channel_6,0.2403553183392198,0.24035509178060233,0.2403554733132489
86,2024-09-23,seasonality,-2.4910264028130493,-2.491027477156817,-2.4910253649107275
87,2024-09-30,intercept,0.843296866036306,0.8432964729872097,0.8432972445345006
87,2024-09-30,media:channel_1,0.9151860382610227,0.9151855570968069,0.9151866761955041
87,2024-09-30,media:channel_2,0.27550147667167063,0.2755014148472746,0.2755015272685566
87,2024-09-30,media:channel_3,0.16764268178532965,0.16764264892567587,0.16764272486531376
87,2024-09-30,media:channel_4,0.45492343599483015,0.4549230690312587,0.45492379482940104
87,2024-09-30,media:channel_5,0.8108371513393205,0.8108368126687591,0.8108375202298437
87,2024-09-30,media:channel_6,0.2403553183392198,0.24035509178060233,0.2403554733132489
87,2024-09-30,seasonality,-2.608743142255112,-2.608744357731527,-2.6087419918895574
88,2024-10-07,intercept,0.843296866036306,0.8432964729872097,0.8432972445345006
88,2024-10-07,media:channel_1,0.9151860382610227,0.9151855570968069,0.9151866761955041
88,2024-10-07,media:channel_2,0.27550147667167063,0.2755014148472746,0.2755015272685566
88,2024-10-07,media:channel_3,0.16764268178532965,0.16764264892567587,0.16764272486531376
88,2024-10-07,media:channel_4,0.45492343599483015,0.4549230690312587,0.45492379482940104
88,2024-10-07,media:channel_5,0.8108371513393205,0.8108368126687591,0.8108375202298437
88,2024-10-07,media:channel_6,0.2403553183392198,0.24035509178060233,0.2403554733132489
88,2024-10-07,seasonality,-2.6383765728589585,-2.6383778843992767,-2.63837535357157
89,2024-10-14,intercept,0.843296866036306,0.8432964729872097,0.8432972445345006
89,2024-10-14,media:channel_1,0.9151860382610227,0.9151855570968069,0.9151866761955041
89,2024-10-14,media:channel_2,0.27550147667167063,0.2755014148472746,0.2755015272685566
89,2024-10-14,media:channel_3,0.16764268178532965,0.16764264892567587,0.16764272486531376
89,2024-10-14,media:channel_4,0.0,0.0,0.0
89,2024-10-14,media:channel_5,0.8108371513393205,0.8108368126687591,0.8108375202298437
89,2024-10-14,media:channel_6,0.2403553183392198,0.24035509178060233,0.2403554733132489
89,2024-10-14,seasonality,-2.5773497251800537,-2.577351082839143,-2.577348487225737
90,2024-10-21,intercept,0.843296866036306,0.8432964729872097,0.8432972445345006
90,2024-10-21,media:channel_1,0.9151860382610227,0.9151855570968069,0.9151866761955041
90,2024-10-21,media:channel_2,0.27550147667167063,0.2755014148472746,0.2755015272685566
90,2024-10-21,media:channel_3,0.16764268178532965,0.16764264892567587,0.16764272486531376
90,2024-10-21,media:channel_4,0.0,0.0,0.0
90,2024-10-21,media:channel_5,0.8108371513393205,0.8108368126687591,0.8108375202298437
90,2024-10-21,media:channel_6,0.2403553183392198,0.24035509178060233,0.2403554733132489
90,2024-10-21,seasonality,-2.4274260783039474,-2.427427429770125,-2.427424876041788
91,2024-10-28,intercept,0.843296866036306,0.8432964729872097,0.8432972445345006
91,2024-10-28,media:channel_1,0.9151860382610227,0.9151855570968069,0.9151866761955041
91,2024-10-28,media:channel_2,0.27550147667167063,0.2755014148472746,0.2755015272685566
91,2024-10-28,media:channel_3,0.16764268178532965,0.16764264892567587,0.16764272486531376
91,2024-10-28,media:channel_4,0.0,0.0,0.0
91,2024-10-28,media:channel_5,0.8108371513393205,0.8108368126687591,0.8108375202298437
91,2024-10-28,media:channel_6,0.2403553183392198,0.24035509178060233,0.2403554733132489
91,2024-10-28,seasonality,-2.194633245784084,-2.194634539021277,-2.1946321347872897
92,2024-11-04,intercept,0.843296866036306,0.8432964729872097,0.8432972445345006
92,2024-11-04,media:channel_1,0.9151860382610227,0.9151855570968069,0.9151866761955041
92,2024-11-04,media:channel_2,0.27550147667167063,0.2755014148472746,0.2755015272685566
92,2024-11-04,media:channel_3,0.16764268178532965,0.16764264892567587,0.16764272486531376
92,2024-11-04,media:channel_4,0.45492343599483015,0.4549230690312587,0.45492379482940104
92,2024-11-04,media:channel_5,0.8108371513393205,0.8108368126687591,0.8108375202298437
92,2024-11-04,media:channel_6,0.2403553183392198,0.24035509178060233,0.2403554733132489
92,2024-11-04,seasonality,-1.8889530885859624,-1.8889542744611432,-1.8889521226343056
93,2024-11-11,intercept,0.843296866036306,0.8432964729872097,0.8432972445345006
93,2024-11-11,media:channel_1,0.9151860382610227,0.9151855570968069,0.9151866761955041
93,2024-11-11,media:channel_2,0.27550147667167063,0.2755014148472746,0.2755015272685566
93,2024-11-11,media:channel_3,0.16764268178532965,0.16764264892567587,0.16764272486531376
93,2024-11-11,media:channel_4,0.45492343599483015,0.4549230690312587,0.45492379482940104
93,2024-11-11,media:channel_5,0.8108371513393205,0.8108368126687591,0.8108375202298437
93,2024-11-11,media:channel_6,0.2403553183392198,0.24035509178060233,0.2403554733132489
93,2024-11-11,seasonality,-1.5237955912497179,-1.5237966259994034,-1.5237948193751722
94,2024-11-18,intercept,0.843296866036306,0.8432964729872097,0.8432972445345006
94,2024-11-18,media:channel_1,0.9151860382610227,0.9151855570968069,0.9151866761955041
94,2024-11-18,media:channel_2,0.0,0.0,0.0
94,2024-11-18,media:channel_3,0.16764268178532965,0.16764264892567587,0.16764272486531376
94,2024-11-18,media:channel_4,0.45492343599483015,0.4549230690312587,0.45492379482940104
94,2024-11-18,media:channel_5,0.8108371513393205,0.8108368126687591,0.8108375202298437
94,2024-11-18,media:channel_6,0.2403553183392198,0.24035509178060233,0.2403554733132489
94,2024-11-18,seasonality,-1.1152861450308835,-1.1152869924296898,-1.1152856079766311
95,2024-11-25,intercept,0.843296866036306,0.8432964729872097,0.8432972445345006
95,2024-11-25,media:channel_1,0.9151860382610227,0.9151855570968069,0.9151866761955041
95,2024-11-25,media:channel_2,0.27550147667167063,0.2755014148472746,0.2755015272685566
95,2024-11-25,media:channel_3,0.16764268178532965,0.16764264892567587,0.16764272486531376
95,2024-11-25,media:channel_4,0.45492343599483015,0.4549230690312587,0.45492379482940104
95,2024-11-25,media:channel_5,0.8108371513393205,0.8108368126687591,0.8108375202298437
95,2024-11-25,media:channel_6,0.2403553183392198,0.24035509178060233,0.2403554733132489
95,2024-11-25,seasonality,-0.6814064887500512,-0.681407121861294,-0.6814060844125491
96,2024-12-02,intercept,0.843296866036306,0.8432964729872097,0.8432972445345006
96,2024-12-02,media:channel_1,0.9151860382610227,0.9151855570968069,0.9151866761955041
96,2024-12-02,media:channel_2,0.27550147667167063,0.2755014148472746,0.2755015272685566
96,2024-12-02,media:channel_3,0.16764268178532965,0.16764264892567587,0.16764272486531376
96,2024-12-02,media:channel_4,0.45492343599483015,0.4549230690312587,0.45492379482940104
96,2024-12-02,media:channel_5,0.8108371513393205,0.8108368126687591,0.8108375202298437
96,2024-12-02,media:channel_6,0.2403553183392198,0.24035509178060233,0.2403554733132489
96,2024-12-02,seasonality,-0.24103785459584706,-0.2410382631566296,-0.24103749022268844
97,2024-12-09,intercept,0.843296866036306,0.8432964729872097,0.8432972445345006
97,2024-12-09,media:channel_1,0.9151860382610227,0.9151855570968069,0.9151866761955041
97,2024-12-09,media:channel_2,0.27550147667167063,0.2755014148472746,0.2755015272685566
97,2024-12-09,media:channel_3,0.16764268178532965,0.16764264892567587,0.16764272486531376
97,2024-12-09,media:channel_4,0.45492343599483015,0.4549230690312587,0.45492379482940104
97,2024-12-09,media:channel_5,0.8108371513393205,0.8108368126687591,0.8108375202298437
97,2024-12-09,media:channel_6,0.2403553183392198,0.24035509178060233,0.2403554733132489
97,2024-12-09,seasonality,0.1870396245222538,0.18703930888769346,0.187039948562845
98,2024-12-16,intercept,0.843296866036306,0.8432964729872097,0.8432972445345006
98,2024-12-16,media:channel_1,0.9151860382610227,0.9151855570968069,0.9151866761955041
98,2024-12-16,media:channel_2,0.27550147667167063,0.2755014148472746,0.2755015272685566
98,2024-12-16,media:channel_3,0.16764268178532965,0.16764264892567587,0.16764272486531376
98,2024-12-16,media:channel_4,0.45492343599483015,0.4549230690312587,0.45492379482940104
98,2024-12-16,media:channel_5,0.8108371513393205,0.8108368126687591,0.8108375202298437
98,2024-12-16,media:channel_6,0.2403553183392198,0.24035509178060233,0.2403554733132489
98,2024-12-16,seasonality,0.5851347833284086,0.5851341820936239,0.5851351150977637
99,2024-12-23,intercept,0.843296866036306,0.8432964729872097,0.8432972445345006
99,2024-12-23,media:channel_1,0.9151860382610227,0.9151855570968069,0.9151866761955041
99,2024-12-23,media:channel_2,0.27550147667167063,0.2755014148472746,0.2755015272685566
99,2024-12-23,media:channel_3,0.16764268178532965,0.16764264892567587,0.16764272486531376
99,2024-12-23,media:channel_4,0.45492343599483015,0.4549230690312587,0.45492379482940104
99,2024-12-23,media:channel_5,0.8108371513393205,0.8108368126687591,0.8108375202298437
99,2024-12-23,media:channel_6,0.2403553183392198,0.24035509178060233,0.2403554733132489
99,2024-12-23,seasonality,0.9375649397278858,0.9375640697904508,0.9375653755570672
100,2024-12-30,intercept,0.843296866036306,0.8432964729872097,0.8432972445345006
100,2024-12-30,media:channel_1,0.9151860382610227,0.9151855570968069,0.9151866761955041
100,2024-12-30,media:channel_2,0.27550147667167063,0.2755014148472746,0.2755015272685566
100,2024-12-30,media:channel_3,0.16764268178532965,0.16764264892567587,0.16764272486531376
100,2024-12-30,media:channel_4,0.45492343599483015,0.4549230690312587,0.45492379482940104
100,2024-12-30,media:channel_5,0.8108371513393205,0.8108368126687591,0.8108375202298437
100,2024-12-30,media:channel_6,0.2403553183392198,0.24035509178060233,0.2403554733132489
100,2024-12-30,seasonality,1.231455454039808,1.231454347258608,1.2314560761479165
101,2025-01-06,intercept,0.843296866036306,0.8432964729872097,0.8432972445345006
101,2025-01-06,media:channel_1,0.9151860382610227,0.9151855570968069,0.9151866761955041
101,2025-01-06,media:channel_2,0.27550147667167063,0.2755014148472746,0.2755015272685566
101,2025-01-06,media:channel_3,0.16764268178532965,0.16764264892567587,0.16764272486531376
101,2025-01-06,media:channel_4,0.45492343599483015,0.4549230690312587,0.45492379482940104
101,2025-01-06,media:channel_5,0.8108371513393205,0.8108368126687591,0.8108375202298437
101,2025-01-06,media:channel_6,0.2403553183392198,0.24035509178060233,0.2403554733132489
101,2025-01-06,seasonality,1.4366216628929565,1.4366203803756126,1.4366224199046373
102,2025-01-13,intercept,0.843296866036306,0.8432964729872097,0.8432972445345006
102,2025-01-13,media:channel_1,0.9151860382610227,0.9151855570968069,0.9151866761955041
102,2025-01-13,media:channel_2,0.27550147667167063,0.2755014148472746,0.2755015272685566
102,2025-01-13,media:channel_3,0.16764268178532965,0.16764264892567587,0.16764272486531376
102,2025-01-13,media:channel_4,0.45492343599483015,0.4549230690312587,0.45492379482940104
102,2025-01-13,media:channel_5,0.8108371513393205,0.8108368126687591,0.8108375202298437
102,2025-01-13,media:channel_6,0.2403553183392198,0.24035509178060233,0.2403554733132489
102,2025-01-13,seasonality,1.5970368387771046,1.597035407429392,1.5970377062254197
103,2025-01-20,intercept,0.843296866036306,0.8432964729872097,0.8432972445345006
103,2025-01-20,media:channel_1,0.9151860382610227,0.9151855570968069,0.9151866761955041
103,2025-01-20,media:channel_2,0.27550147667167063,0.2755014148472746,0.2755015272685566
103,2025-01-20,media:channel_3,0.16764268178532965,0.16764264892567587,0.16764272486531376
103,2025-01-20,media:channel_4,0.45492343599483015,0.4549230690312587,0.45492379482940104
103,2025-01-20,media:channel_5,0.8108371513393205,0.8108368126687591,0.8108375202298437
103,2025-01-20,media:channel_6,0.2403553183392198,0.24035509178060233,0.2403554733132489
103,2025-01-20,seasonality,1.6824244348084332,1.6824229113396154,1.6824253662735333
104,2025-01-27,intercept,0.843296866036306,0.8432964729872097,0.8432972445345006
104,2025-01-27,media:channel_1,0.9151860382610227,0.9151855570968069,0.9151866761955041
104,2025-01-27,media:channel_2,0.27550147667167063,0.2755014148472746,0.2755015272685566
104,2025-01-27,media:channel_3,0.16764268178532965,0.16764264892567587,0.16764272486531376
104,2025-01-27,media:channel_4,0.45492343599483015,0.4549230690312587,0.45492379482940104
104,2025-01-27,media:channel_5,0.8108371513393205,0.8108368126687591,0.8108375202298437
104,2025-01-27,media:channel_6,0.2403553183392198,0.24035509178060233,0.2403554733132489
104,2025-01-27,seasonality,1.6949624809301505,1.6949609254434055,1.6949634289598938
